order_id,product_id,quantity,selling_price
ORD000602,P0018,4,37052.0
ORD000602,P0019,1,22000.0
ORD000602,P0027,4,92000.0
ORD000603,P0038,1,32826.0
ORD000604,P0022,4,18000.0
ORD000604,P0046,1,890000.0
ORD000605,P0006,3,82000.0
ORD000606,P0059,2,55000.0
ORD000606,P0067,3,14764071.0
ORD000606,P0064,4,27499750.0
ORD000606,P0018,2,38000.0
ORD000606,P0019,1,22000.0
ORD000607,P0042,1,42000.0
ORD000608,P0024,1,8000.0
ORD000608,P0055,2,280000.0
ORD000608,P0039,5,28000.0
ORD000609,P0052,3,290000.0
ORD000609,P0059,8,55000.0
ORD000610,P0052,3,273212.0
ORD000610,P0059,4,55000.0
ORD000610,P0058,2,350000.0
ORD000611,P0047,2,78000.0
ORD000611,P0048,3,10874.0
ORD000611,P0016,4,25000.0
ORD000611,P0015,4,45000.0
ORD000611,P0058,2,350000.0
ORD000612,P0029,4,25000.0
ORD000613,P0045,2,1728950.0
ORD000613,P0060,4,353174.0
ORD000613,P0029,3,25000.0
ORD000614,P0056,5,180000.0
ORD000614,P0004,2,42000.0
ORD000615,P0015,1,45000.0
ORD000616,P0082,2,1100220.0
ORD000616,P0032,4,12000.0
ORD000616,P0006,3,82000.0
ORD000616,P0048,5,11666.0
ORD000617,P0050,3,420000.0
ORD000617,P0012,3,4613.0
ORD000617,P0046,3,890000.0
ORD000617,P0009,2,16321.0
ORD000618,P0028,13,78000.0
ORD000618,P0055,6,280000.0
ORD000618,P0048,13,12000.0
ORD000619,P0067,5,14448932.0
ORD000619,P0058,1,350000.0
ORD000620,P0008,4,65000.0
ORD000620,P0049,3,125000.0
ORD000620,P0087,3,667381.0
ORD000621,P0075,4,2499750.0
ORD000621,P0048,4,11394.0
ORD000621,P0078,1,1653300.0
ORD000622,P0085,5,1720950.0
ORD000622,P0022,1,16605.0
ORD000623,P0026,9,65000.0
ORD000623,P0028,20,78000.0
ORD000624,P0018,2,38000.0
ORD000624,P0076,3,1708410.0
ORD000624,P0078,5,1653300.0
ORD000624,P0079,1,1578060.0
ORD000624,P0028,4,74566.0
ORD000625,P0088,2,576180.0
ORD000625,P0084,2,745800.0
ORD000626,P0005,5,79000.0
ORD000626,P0025,1,14019.0
ORD000627,P0038,3,34367.0
ORD000628,P0019,5,22000.0
ORD000628,P0003,3,13782.0
ORD000628,P0055,4,280000.0
ORD000629,P0088,13,576180.0
ORD000629,P0084,12,691076.0
ORD000629,P0089,23,1725570.0
ORD000629,P0086,24,461670.0
ORD000630,P0071,1,13749750.0
ORD000630,P0002,4,18000.0
ORD000630,P0011,3,5000.0
ORD000630,P0058,5,350000.0
ORD000631,P0049,9,125000.0
ORD000631,P0087,10,681780.0
ORD000631,P0039,24,28000.0
ORD000631,P0023,12,42000.0
ORD000632,P0052,1,290000.0
ORD000632,P0059,3,55000.0
ORD000632,P0064,5,27499750.0
ORD000632,P0006,5,82000.0
ORD000632,P0024,2,8000.0
ORD000633,P0079,14,1578060.0
ORD000633,P0089,10,1725570.0
ORD000633,P0029,14,24552.0
ORD000633,P0073,5,2499750.0
ORD000633,P0074,11,472749.0
ORD000634,P0086,12,461670.0
ORD000634,P0035,23,16000.0
ORD000634,P0052,28,290000.0
ORD000635,P0042,2,38908.0
ORD000636,P0032,3,12000.0
ORD000636,P0006,1,78622.0
ORD000636,P0068,5,8749750.0
ORD000636,P0043,4,3190000.0
ORD000636,P0022,2,16597.0
ORD000637,P0024,8,8000.0
ORD000638,P0018,9,37052.0
ORD000638,P0019,5,22000.0
ORD000638,P0040,7,18000.0
ORD000638,P0016,21,24535.0
ORD000638,P0038,16,35000.0
ORD000639,P0030,2,14000.0
ORD000639,P0076,7,1677591.0
ORD000639,P0089,12,1725570.0
ORD000640,P0013,1,5000.0
ORD000640,P0017,3,9000.0
ORD000641,P0065,4,37499750.0
ORD000642,P0086,6,446027.0
ORD000642,P0026,28,65000.0
ORD000643,P0009,10,18000.0
ORD000643,P0026,13,62908.0
ORD000643,P0012,12,5000.0
ORD000644,P0069,5,2499750.0
ORD000644,P0051,14,304450.0
ORD000644,P0083,28,591690.0
ORD000644,P0088,9,533857.0
ORD000644,P0084,8,732917.0
ORD000645,P0079,2,1466713.0
ORD000645,P0066,5,12499750.0
ORD000646,P0008,5,65000.0
ORD000646,P0061,1,47822544.0
ORD000646,P0082,2,1100220.0
ORD000647,P0015,2,45000.0
ORD000647,P0067,1,14999750.0
ORD000647,P0064,5,27499750.0
ORD000648,P0035,2,15362.0
ORD000648,P0052,4,271237.0
ORD000649,P0010,19,165000.0
ORD000650,P0028,4,76265.0
ORD000650,P0010,5,165000.0
ORD000651,P0082,18,1100220.0
ORD000651,P0072,19,1999750.0
ORD000652,P0030,1,13373.0
ORD000652,P0076,3,1708410.0
ORD000652,P0089,5,1725570.0
ORD000652,P0037,1,86272.0
ORD000653,P0006,2,82000.0
ORD000653,P0043,2,2966174.0
ORD000653,P0019,2,22000.0
ORD000653,P0048,2,10839.0
ORD000654,P0043,28,3190000.0
ORD000654,P0006,30,82000.0
ORD000654,P0028,17,78000.0
ORD000655,P0065,5,37499750.0
ORD000656,P0018,9,38000.0
ORD000656,P0028,6,74245.0
ORD000656,P0029,8,25000.0
ORD000657,P0026,7,62680.0
ORD000657,P0062,9,44999750.0
ORD000657,P0049,2,125000.0
ORD000658,P0057,2,220000.0
ORD000658,P0029,4,25000.0
ORD000659,P0047,6,78000.0
ORD000659,P0069,23,2499750.0
ORD000659,P0051,5,320000.0
ORD000659,P0045,11,1797317.0
ORD000660,P0042,4,42000.0
ORD000661,P0068,4,8749750.0
ORD000661,P0043,5,3190000.0
ORD000662,P0012,5,4754.0
ORD000663,P0074,2,499750.0
ORD000663,P0087,4,681780.0
ORD000663,P0033,4,69000.0
ORD000664,P0018,10,35380.0
ORD000664,P0019,2,20344.0
ORD000664,P0041,8,680000.0
ORD000664,P0042,6,42000.0
ORD000664,P0055,8,266140.0
ORD000665,P0009,5,18000.0
ORD000665,P0019,4,22000.0
ORD000666,P0067,4,13936274.0
ORD000666,P0084,1,745800.0
ORD000666,P0019,4,22000.0
ORD000666,P0002,4,18000.0
ORD000666,P0011,5,4608.0
ORD000667,P0032,3,11707.0
ORD000667,P0028,5,78000.0
ORD000667,P0008,3,65000.0
ORD000668,P0079,11,1578060.0
ORD000669,P0089,6,1725570.0
ORD000669,P0086,25,461670.0
ORD000669,P0032,6,11561.0
ORD000669,P0006,13,82000.0
ORD000669,P0052,23,283529.0
ORD000669,P0059,20,52630.0
ORD000669,P0084,20,745800.0
ORD000670,P0005,1,79000.0
ORD000670,P0003,1,14000.0
ORD000670,P0015,5,45000.0
ORD000671,P0029,5,23324.0
ORD000671,P0059,1,51496.0
ORD000671,P0083,1,591690.0
ORD000672,P0016,1,25000.0
ORD000672,P0005,5,79000.0
ORD000673,P0050,1,407814.0
ORD000673,P0042,2,42000.0
ORD000673,P0011,4,5000.0
ORD000674,P0087,2,681780.0
ORD000674,P0079,4,1578060.0
ORD000674,P0067,2,14999750.0
ORD000674,P0064,2,27499750.0
ORD000675,P0044,2,920000.0
ORD000675,P0052,5,290000.0
ORD000675,P0059,5,55000.0
ORD000676,P0074,2,499750.0
ORD000676,P0019,4,22000.0
ORD000676,P0062,1,44999750.0
ORD000676,P0049,2,125000.0
ORD000677,P0058,1,350000.0
ORD000677,P0083,4,591690.0
ORD000678,P0015,9,41523.0
ORD000678,P0016,7,25000.0
ORD000678,P0068,9,8749750.0
ORD000678,P0043,6,3190000.0
ORD000679,P0025,5,15000.0
ORD000679,P0052,5,264390.0
ORD000680,P0013,3,5000.0
ORD000680,P0032,2,12000.0
ORD000680,P0006,2,82000.0
ORD000680,P0042,2,42000.0
ORD000681,P0009,20,18000.0
ORD000682,P0009,4,18000.0
ORD000682,P0012,5,5000.0
ORD000682,P0070,4,3249750.0
ORD000683,P0070,2,3249750.0
ORD000683,P0033,1,69000.0
ORD000683,P0006,4,82000.0
ORD000683,P0076,4,1708410.0
ORD000684,P0076,3,1708410.0
ORD000684,P0089,1,1725570.0
ORD000684,P0088,4,519196.0
ORD000684,P0084,3,745800.0
ORD000685,P0058,3,350000.0
ORD000686,P0084,2,706910.0
ORD000686,P0045,4,1678322.0
ORD000686,P0072,1,1999750.0
ORD000687,P0055,4,280000.0
ORD000687,P0079,1,1517738.0
ORD000687,P0089,3,1725570.0
ORD000688,P0025,3,15000.0
ORD000689,P0048,4,12000.0
ORD000689,P0036,3,185000.0
ORD000689,P0016,4,25000.0
ORD000690,P0029,1,25000.0
ORD000691,P0087,4,662300.0
ORD000692,P0078,4,1653300.0
ORD000692,P0079,2,1578060.0
ORD000692,P0074,1,499750.0
ORD000693,P0019,4,22000.0
ORD000694,P0063,5,34999750.0
ORD000694,P0045,4,1850000.0
ORD000695,P0076,13,1708410.0
ORD000695,P0089,26,1703302.0
ORD000695,P0078,25,1653300.0
ORD000695,P0079,16,1578060.0
ORD000696,P0028,4,70364.0
ORD000696,P0059,3,55000.0
ORD000697,P0035,1,16000.0
ORD000697,P0087,2,660658.0
ORD000698,P0019,3,22000.0
ORD000698,P0083,5,591690.0
ORD000699,P0076,3,1638463.0
ORD000699,P0089,1,1725570.0
ORD000699,P0085,4,1612404.0
ORD000700,P0055,3,280000.0
ORD000701,P0087,2,681780.0
ORD000701,P0003,2,14000.0
ORD000701,P0073,2,2499750.0
ORD000701,P0074,3,499750.0
ORD000702,P0060,5,390000.0
ORD000702,P0039,5,27398.0
ORD000703,P0002,5,18000.0
ORD000703,P0011,5,4697.0
ORD000703,P0059,1,55000.0
ORD000703,P0079,4,1523244.0
ORD000703,P0078,1,1653300.0
ORD000703,P0007,5,99000.0
ORD000703,P0043,4,3190000.0
ORD000704,P0076,2,1569871.0
ORD000704,P0010,1,165000.0
ORD000705,P0069,5,2499750.0
ORD000705,P0030,1,12787.0
ORD000705,P0061,3,49999750.0
ORD000706,P0087,2,656252.0
ORD000706,P0015,2,45000.0
ORD000707,P0078,5,1636189.0
ORD000708,P0031,17,3775.0
ORD000708,P0006,10,77358.0
ORD000709,P0030,3,14000.0
ORD000709,P0028,5,76562.0
ORD000709,P0020,5,82172.0
ORD000709,P0025,3,15000.0
ORD000710,P0025,6,15000.0
ORD000710,P0088,21,576180.0
ORD000711,P0022,2,17686.0
ORD000711,P0061,2,49999750.0
ORD000711,P0040,1,18000.0
ORD000712,P0009,1,18000.0
ORD000712,P0079,4,1578060.0
ORD000712,P0089,5,1725570.0
ORD000713,P0038,2,35000.0
ORD000714,P0023,3,42000.0
ORD000714,P0036,5,185000.0
ORD000714,P0025,3,15000.0
ORD000714,P0056,5,180000.0
ORD000714,P0029,4,25000.0
ORD000715,P0088,4,576180.0
ORD000715,P0084,5,684215.0
ORD000715,P0015,1,41364.0
ORD000715,P0016,5,25000.0
ORD000716,P0086,2,440854.0
ORD000716,P0019,2,22000.0
ORD000716,P0059,5,52735.0
ORD000717,P0086,3,461670.0
ORD000717,P0042,3,38992.0
ORD000718,P0002,2,18000.0
ORD000718,P0006,3,82000.0
ORD000718,P0043,3,3190000.0
ORD000718,P0058,4,325259.0
ORD000719,P0039,1,26183.0
ORD000719,P0025,4,15000.0
ORD000719,P0008,5,65000.0
ORD000720,P0048,28,12000.0
ORD000720,P0039,29,27277.0
ORD000721,P0008,6,65000.0
ORD000722,P0028,2,78000.0
ORD000722,P0078,3,1653300.0
ORD000722,P0039,3,28000.0
ORD000723,P0038,5,35000.0
ORD000723,P0075,5,2499750.0
ORD000723,P0074,1,489044.0
ORD000724,P0056,5,163421.0
ORD000724,P0067,4,14999750.0
ORD000725,P0025,7,15000.0
ORD000725,P0040,23,18000.0
ORD000726,P0081,2,747450.0
ORD000726,P0082,3,1100220.0
ORD000726,P0027,2,87556.0
ORD000726,P0055,3,270016.0
ORD000726,P0035,5,16000.0
ORD000727,P0003,1,14000.0
ORD000728,P0015,1,45000.0
ORD000729,P0068,4,8749750.0
ORD000729,P0035,1,16000.0
ORD000730,P0015,3,45000.0
ORD000730,P0016,2,24300.0
ORD000730,P0086,3,461670.0
ORD000731,P0074,3,469302.0
ORD000732,P0008,2,65000.0
ORD000732,P0057,1,220000.0
ORD000732,P0035,2,16000.0
ORD000732,P0042,4,38031.0
ORD000732,P0087,2,654158.0
ORD000733,P0016,30,25000.0
ORD000734,P0018,2,35334.0
ORD000734,P0019,9,22000.0
ORD000735,P0053,7,165000.0
ORD000735,P0047,20,78000.0
ORD000735,P0048,18,11380.0
ORD000736,P0042,5,42000.0
ORD000737,P0068,1,8097080.0
ORD000737,P0018,5,38000.0
ORD000737,P0019,2,22000.0
ORD000738,P0042,12,42000.0
ORD000738,P0052,2,281874.0
ORD000738,P0059,12,55000.0
ORD000738,P0089,5,1555237.0
ORD000738,P0086,12,461670.0
ORD000739,P0050,11,420000.0
ORD000739,P0043,13,3190000.0
ORD000739,P0006,8,78637.0
ORD000740,P0030,3,12931.0
ORD000741,P0048,3,12000.0
ORD000742,P0086,2,423758.0
ORD000742,P0088,3,576180.0
ORD000743,P0005,8,79000.0
ORD000743,P0048,25,12000.0
ORD000744,P0087,4,681780.0
ORD000745,P0065,11,37499750.0
ORD000745,P0027,3,92000.0
ORD000746,P0070,4,3249750.0
ORD000746,P0075,2,2265643.0
ORD000746,P0087,3,681780.0
ORD000747,P0059,8,55000.0
ORD000747,P0018,21,38000.0
ORD000747,P0019,25,22000.0
ORD000748,P0048,1,12000.0
ORD000748,P0055,3,280000.0
ORD000748,P0015,4,45000.0
ORD000749,P0069,12,2499750.0
ORD000749,P0051,8,320000.0
ORD000749,P0009,12,18000.0
ORD000749,P0089,6,1666762.0
ORD000750,P0077,12,1773420.0
ORD000750,P0008,26,65000.0
ORD000751,P0050,8,387020.0
ORD000751,P0055,23,280000.0
ORD000751,P0079,24,1578060.0
ORD000752,P0078,1,1653300.0
ORD000752,P0046,2,890000.0
ORD000752,P0086,3,461670.0
ORD000753,P0023,3,38407.0
ORD000753,P0076,5,1621717.0
ORD000753,P0089,3,1670004.0
ORD000753,P0088,2,562984.0
ORD000753,P0084,3,745800.0
ORD000754,P0084,29,745800.0
ORD000754,P0008,13,61340.0
ORD000755,P0016,27,25000.0
ORD000756,P0061,2,47397488.0
ORD000756,P0018,4,38000.0
ORD000756,P0019,4,22000.0
ORD000757,P0029,2,25000.0
ORD000757,P0020,2,85000.0
ORD000757,P0076,3,1708410.0
ORD000757,P0089,1,1628066.0
ORD000757,P0015,4,45000.0
ORD000757,P0003,5,12842.0
ORD000757,P0017,2,8571.0
ORD000758,P0074,2,499750.0
ORD000758,P0033,3,69000.0
ORD000759,P0062,1,42946332.0
ORD000759,P0052,3,277834.0
ORD000759,P0059,5,50609.0
ORD000759,P0085,3,1720950.0
ORD000760,P0039,4,25573.0
ORD000760,P0087,3,681780.0
ORD000761,P0066,14,12499750.0
ORD000761,P0063,26,34999750.0
ORD000761,P0045,12,1850000.0
ORD000761,P0087,21,622452.0
ORD000762,P0088,2,558685.0
ORD000762,P0084,2,673199.0
ORD000762,P0069,4,2324420.0
ORD000762,P0071,1,13085091.0
ORD000762,P0008,4,60731.0
ORD000763,P0032,6,12000.0
ORD000764,P0040,1,16296.0
ORD000765,P0047,11,70881.0
ORD000765,P0048,26,11448.0
ORD000765,P0035,23,16000.0
ORD000765,P0003,19,13708.0
ORD000765,P0049,10,125000.0
ORD000765,P0078,19,1653300.0
ORD000766,P0028,5,78000.0
ORD000766,P0026,5,63986.0
ORD000766,P0032,5,11647.0
ORD000766,P0006,1,82000.0
ORD000767,P0088,4,565734.0
ORD000767,P0084,5,745800.0
ORD000768,P0047,4,78000.0
ORD000768,P0048,5,12000.0
ORD000769,P0044,3,920000.0
ORD000770,P0047,1,78000.0
ORD000770,P0048,1,11216.0
ORD000770,P0087,3,616819.0
ORD000770,P0028,4,73878.0
ORD000771,P0084,2,745800.0
ORD000771,P0009,5,18000.0
ORD000771,P0087,1,681780.0
ORD000772,P0002,2,18000.0
ORD000772,P0011,5,5000.0
ORD000772,P0076,4,1708410.0
ORD000772,P0089,3,1725570.0
ORD000773,P0076,4,1708410.0
ORD000773,P0089,1,1725570.0
ORD000774,P0058,4,350000.0
ORD000774,P0020,5,85000.0
ORD000775,P0036,2,175737.0
ORD000775,P0048,4,12000.0
ORD000775,P0026,5,61243.0
ORD000775,P0050,1,420000.0
ORD000776,P0075,1,2499750.0
ORD000776,P0022,5,16506.0
ORD000776,P0055,2,253103.0
ORD000777,P0085,28,1720950.0
ORD000777,P0032,19,12000.0
ORD000777,P0006,12,82000.0
ORD000777,P0058,14,350000.0
ORD000777,P0035,9,16000.0
ORD000777,P0015,15,45000.0
ORD000777,P0016,26,25000.0
ORD000778,P0065,5,37499750.0
ORD000778,P0029,17,22769.0
ORD000778,P0005,12,71350.0
ORD000779,P0042,2,42000.0
ORD000779,P0050,5,420000.0
ORD000779,P0035,4,16000.0
ORD000780,P0014,16,11266.0
ORD000780,P0056,14,180000.0
ORD000781,P0020,4,85000.0
ORD000781,P0036,4,185000.0
ORD000782,P0029,2,25000.0
ORD000782,P0036,5,185000.0
ORD000783,P0058,5,350000.0
ORD000783,P0019,2,22000.0
ORD000784,P0038,2,35000.0
ORD000784,P0087,3,681780.0
ORD000784,P0003,2,13213.0
ORD000784,P0017,5,8596.0
ORD000784,P0050,1,420000.0
ORD000785,P0078,3,1653300.0
ORD000785,P0079,2,1463936.0
ORD000786,P0084,1,681947.0
ORD000786,P0039,2,28000.0
ORD000787,P0049,2,119969.0
ORD000788,P0079,16,1503323.0
ORD000788,P0089,10,1725570.0
ORD000789,P0030,14,14000.0
ORD000789,P0008,9,65000.0
ORD000790,P0063,5,34999750.0
ORD000790,P0008,2,65000.0
ORD000791,P0084,28,715299.0
ORD000791,P0003,26,14000.0
ORD000791,P0017,22,9000.0
ORD000791,P0016,24,25000.0
ORD000791,P0058,23,350000.0
ORD000791,P0062,17,44999750.0
ORD000791,P0049,20,125000.0
ORD000792,P0030,3,13296.0
ORD000792,P0074,4,499750.0
ORD000792,P0078,1,1624681.0
ORD000793,P0010,10,165000.0
ORD000793,P0075,9,2499750.0
ORD000794,P0067,15,13642647.0
ORD000794,P0064,8,27499750.0
ORD000794,P0084,9,745800.0
ORD000794,P0007,28,90753.0
ORD000795,P0022,2,17002.0
ORD000795,P0005,2,79000.0
ORD000795,P0008,5,58858.0
ORD000796,P0018,1,38000.0
ORD000796,P0019,3,20251.0
ORD000797,P0045,3,1850000.0
ORD000797,P0026,2,65000.0
ORD000797,P0038,1,35000.0
ORD000798,P0008,3,65000.0
ORD000798,P0070,5,3249750.0
ORD000798,P0064,1,27499750.0
ORD000799,P0043,4,3190000.0
ORD000799,P0006,7,82000.0
ORD000799,P0070,9,3249750.0
ORD000799,P0028,8,78000.0
ORD000800,P0035,1,16000.0
ORD000800,P0087,2,681780.0
ORD000800,P0079,2,1578060.0
ORD000801,P0018,4,38000.0
ORD000801,P0019,4,22000.0
ORD000801,P0015,2,45000.0
ORD000802,P0029,21,24308.0
ORD000803,P0030,3,13617.0
ORD000803,P0028,2,78000.0
ORD000803,P0055,4,280000.0
ORD000804,P0029,9,23749.0
ORD000805,P0088,20,534817.0
ORD000805,P0050,8,420000.0
ORD000805,P0084,9,745800.0
ORD000805,P0063,7,34999750.0
ORD000806,P0035,3,14485.0
ORD000807,P0076,3,1708410.0
ORD000807,P0089,5,1725570.0
ORD000807,P0014,2,11445.0
ORD000808,P0018,2,38000.0
ORD000808,P0026,1,65000.0
ORD000808,P0073,4,2499750.0
ORD000808,P0074,4,494437.0
ORD000809,P0039,5,26342.0
ORD000810,P0012,3,5000.0
ORD000810,P0079,1,1578060.0
ORD000810,P0033,3,69000.0
ORD000810,P0006,5,82000.0
ORD000810,P0064,5,27499750.0
ORD000810,P0049,2,125000.0
ORD000811,P0086,8,461670.0
ORD000811,P0022,3,18000.0
ORD000812,P0036,5,185000.0
ORD000812,P0015,2,45000.0
ORD000812,P0076,1,1708410.0
ORD000812,P0089,2,1701236.0
ORD000813,P0056,4,180000.0
ORD000813,P0035,1,16000.0
ORD000814,P0032,5,12000.0
ORD000814,P0006,5,82000.0
ORD000814,P0079,5,1578060.0
ORD000814,P0089,4,1725570.0
ORD000815,P0083,4,591690.0
ORD000816,P0017,5,8342.0
ORD000816,P0005,2,76915.0
ORD000817,P0050,3,420000.0
ORD000817,P0080,4,1684379.0
ORD000817,P0077,4,1773420.0
ORD000817,P0046,2,839462.0
ORD000818,P0023,14,42000.0
ORD000818,P0055,28,280000.0
ORD000818,P0080,10,1789590.0
ORD000819,P0067,2,14999750.0
ORD000819,P0064,1,27056561.0
ORD000819,P0025,2,15000.0
ORD000819,P0058,1,329340.0
ORD000819,P0027,5,92000.0
ORD000819,P0005,3,79000.0
ORD000820,P0015,1,45000.0
ORD000820,P0016,1,25000.0
ORD000820,P0059,3,53058.0
ORD000820,P0004,2,37892.0
ORD000821,P0001,1,12000.0
ORD000821,P0079,1,1578060.0
ORD000822,P0083,3,591690.0
ORD000822,P0065,5,37499750.0
ORD000823,P0059,4,55000.0
ORD000824,P0042,25,42000.0
ORD000824,P0069,15,2499750.0
ORD000825,P0076,1,1621212.0
ORD000825,P0089,5,1725570.0
ORD000826,P0067,3,14428291.0
ORD000826,P0073,1,2499750.0
ORD000826,P0074,4,499750.0
ORD000826,P0029,2,24510.0
ORD000826,P0077,5,1675116.0
ORD000826,P0083,1,591690.0
ORD000827,P0019,1,22000.0
ORD000827,P0057,2,220000.0
ORD000828,P0087,24,681780.0
ORD000828,P0038,17,35000.0
ORD000829,P0056,8,174471.0
ORD000829,P0053,8,165000.0
ORD000829,P0059,11,54198.0
ORD000829,P0088,12,576180.0
ORD000829,P0084,2,745800.0
ORD000830,P0008,3,65000.0
ORD000830,P0065,4,37499750.0
ORD000831,P0019,2,22000.0
ORD000831,P0037,5,95000.0
ORD000831,P0002,5,18000.0
ORD000831,P0011,1,5000.0
ORD000831,P0079,1,1578060.0
ORD000832,P0005,4,79000.0
ORD000832,P0053,4,160481.0
ORD000832,P0038,2,31638.0
ORD000832,P0060,2,390000.0
ORD000833,P0075,16,2346509.0
ORD000833,P0087,27,681780.0
ORD000833,P0011,27,5000.0
ORD000834,P0039,3,26875.0
ORD000835,P0086,4,461670.0
ORD000836,P0043,5,3190000.0
ORD000836,P0058,6,350000.0
ORD000837,P0073,2,2499750.0
ORD000837,P0074,2,485812.0
ORD000838,P0009,9,16436.0
ORD000838,P0035,29,16000.0
ORD000839,P0069,4,2499750.0
ORD000840,P0018,2,38000.0
ORD000840,P0034,5,81442.0
ORD000841,P0026,5,65000.0
ORD000841,P0071,2,12424210.0
ORD000842,P0089,4,1683390.0
ORD000842,P0086,5,461670.0
ORD000842,P0077,5,1773420.0
ORD000842,P0085,5,1720950.0
ORD000843,P0048,23,12000.0
ORD000843,P0055,14,280000.0
ORD000843,P0006,15,82000.0
ORD000843,P0086,18,461670.0
ORD000843,P0079,24,1578060.0
ORD000844,P0013,4,5000.0
ORD000844,P0070,2,3249750.0
ORD000844,P0027,3,92000.0
ORD000844,P0060,2,390000.0
ORD000845,P0045,5,1850000.0
ORD000845,P0022,1,17517.0
ORD000845,P0043,4,3190000.0
ORD000845,P0006,2,75681.0
ORD000846,P0046,4,890000.0
ORD000846,P0038,3,35000.0
ORD000846,P0025,2,15000.0
ORD000847,P0010,4,165000.0
ORD000848,P0088,5,576180.0
ORD000849,P0015,5,45000.0
ORD000849,P0028,2,78000.0
ORD000849,P0019,5,20334.0
ORD000850,P0020,3,85000.0
ORD000850,P0041,5,639305.0
ORD000850,P0042,2,42000.0
ORD000850,P0016,1,25000.0
ORD000851,P0078,20,1653300.0
ORD000851,P0003,17,13364.0
ORD000851,P0018,16,38000.0
ORD000851,P0039,7,28000.0
ORD000852,P0019,8,22000.0
ORD000852,P0028,9,75019.0
ORD000852,P0036,11,185000.0
ORD000853,P0035,6,16000.0
ORD000853,P0031,6,4000.0
ORD000853,P0006,6,82000.0
ORD000853,P0044,4,920000.0
ORD000854,P0018,2,38000.0
ORD000854,P0019,5,22000.0
ORD000854,P0035,1,16000.0
ORD000855,P0039,3,28000.0
ORD000856,P0058,9,343190.0
ORD000857,P0008,22,62731.0
ORD000857,P0071,9,13749750.0
ORD000857,P0025,10,15000.0
ORD000858,P0076,9,1574767.0
ORD000858,P0089,24,1642135.0
ORD000858,P0082,13,1100220.0
ORD000859,P0015,4,45000.0
ORD000859,P0005,4,74418.0
ORD000859,P0089,5,1725570.0
ORD000859,P0086,5,461670.0
ORD000860,P0036,5,180518.0
ORD000860,P0045,1,1850000.0
ORD000861,P0028,5,75460.0
ORD000861,P0018,3,38000.0
ORD000861,P0019,2,22000.0
ORD000862,P0063,1,34999750.0
ORD000862,P0045,1,1850000.0
ORD000862,P0018,4,37183.0
ORD000862,P0019,1,22000.0
ORD000863,P0089,5,1725570.0
ORD000864,P0006,5,82000.0
ORD000864,P0043,5,3190000.0
ORD000864,P0056,3,180000.0
ORD000865,P0044,17,920000.0
ORD000865,P0070,27,3249750.0
ORD000866,P0085,6,1720950.0
ORD000867,P0038,11,35000.0
ORD000867,P0076,7,1708410.0
ORD000867,P0089,6,1725570.0
ORD000868,P0015,3,45000.0
ORD000868,P0010,5,160594.0
ORD000868,P0059,3,55000.0
ORD000868,P0075,3,2499750.0
ORD000869,P0025,18,15000.0
ORD000869,P0053,15,152963.0
ORD000870,P0079,2,1519300.0
ORD000870,P0089,5,1725570.0
ORD000870,P0015,4,45000.0
ORD000870,P0016,3,25000.0
ORD000871,P0058,1,350000.0
ORD000871,P0071,3,13749750.0
ORD000871,P0085,2,1720950.0
ORD000871,P0006,4,76725.0
ORD000871,P0043,2,3190000.0
ORD000872,P0015,1,45000.0
ORD000872,P0016,4,25000.0
ORD000872,P0029,1,24286.0
ORD000872,P0034,2,76516.0
ORD000873,P0033,1,65915.0
ORD000873,P0076,2,1675498.0
ORD000873,P0089,4,1725570.0
ORD000873,P0050,5,420000.0
ORD000873,P0005,5,79000.0
ORD000873,P0082,5,1100220.0
ORD000874,P0057,3,220000.0
ORD000874,P0062,4,41952712.0
ORD000874,P0049,5,125000.0
ORD000875,P0022,1,18000.0
ORD000875,P0089,5,1575948.0
ORD000875,P0086,4,461670.0
ORD000875,P0029,1,25000.0
ORD000876,P0043,2,3059390.0
ORD000876,P0006,3,82000.0
ORD000877,P0078,4,1616318.0
ORD000877,P0079,4,1578060.0
ORD000878,P0085,2,1613257.0
ORD000878,P0050,4,390646.0
ORD000879,P0087,3,636491.0
ORD000879,P0084,1,745800.0
ORD000879,P0064,5,27499750.0
ORD000880,P0068,28,8749750.0
ORD000880,P0043,14,3190000.0
ORD000880,P0035,29,16000.0
ORD000880,P0047,14,78000.0
ORD000880,P0085,18,1720950.0
ORD000881,P0086,3,450911.0
ORD000881,P0084,2,745800.0
ORD000881,P0055,5,280000.0
ORD000881,P0021,3,7000.0
ORD000882,P0036,5,166772.0
ORD000882,P0038,3,33589.0
ORD000883,P0026,2,65000.0
ORD000883,P0011,4,5000.0
ORD000883,P0022,2,16234.0
ORD000884,P0023,3,42000.0
ORD000884,P0015,5,45000.0
ORD000884,P0016,1,25000.0
ORD000885,P0070,8,3023495.0
ORD000886,P0059,1,55000.0
ORD000887,P0084,3,745800.0
ORD000887,P0055,5,280000.0
ORD000887,P0088,3,576180.0
ORD000888,P0075,4,2417998.0
ORD000888,P0071,1,13296264.0
ORD000889,P0040,2,18000.0
ORD000889,P0029,3,25000.0
ORD000890,P0077,20,1773420.0
ORD000890,P0078,22,1538666.0
ORD000890,P0079,24,1531907.0
ORD000891,P0038,4,32384.0
ORD000891,P0005,4,78033.0
ORD000892,P0036,3,179287.0
ORD000892,P0003,7,12830.0
ORD000892,P0017,5,9000.0
