order_id,customer_id,order_date,payment_method,sales_channel,discount
ORD000825,C0213,2025-03-24T04:36:00,cash,shopee,0.0
ORD000826,C0002,2025-05-12T00:42:00,e-wallet,offline,0.0
ORD000827,C0079,2025-05-05T04:25:00,transfer,offline,0.0
ORD000828,C0199,2025-12-15T17:04:00,e-wallet,offline,0.0
ORD000829,C0078,2025-08-09T01:37:00,card,shopee,0.0
ORD000830,C0125,2025-02-14T23:16:00,cash,online,0.0
ORD000831,C0080,2025-10-11T04:45:00,e-wallet,offline,0.0
ORD000832,C0126,2025-03-31T23:18:00,cash,offline,0.0
ORD000833,C0175,2025-10-26T23:14:00,cash,offline,10000.0
ORD000834,C0140,2025-02-24T22:30:00,cash,offline,0.0
ORD000835,C0122,2025-07-26T00:58:00,transfer,offline,5000.0
ORD000836,C0115,2025-12-05T00:23:00,cash,online,0.0
ORD000837,C0180,2025-07-20T16:23:00,cash,offline,0.0
ORD000838,C0049,2025-12-06T23:30:00,cash,offline,0.0
ORD000839,C0132,2025-02-08T01:10:00,transfer,shopee,0.0
ORD000840,C0111,2025-01-22T21:49:00,transfer,shopee,0.0
ORD000841,C0194,2025-11-22T18:15:00,cash,offline,0.0
ORD000842,C0072,2025-07-21T20:29:00,e-wallet,online,0.0
ORD000843,C0087,2025-02-17T03:31:00,card,website,0.0
ORD000844,C0169,2025-04-08T04:39:00,card,offline,0.0
ORD000845,C0163,2025-06-22T18:56:00,card,offline,0.0
ORD000846,C0127,2025-08-22T00:37:00,e-wallet,online,0.0
ORD000847,C0195,2025-01-28T16:54:00,transfer,shopee,0.0
ORD000848,C0170,2025-10-18T16:00:00,transfer,offline,0.0
ORD000849,C0193,2025-05-18T00:22:00,e-wallet,offline,0.0
ORD000850,C0125,2025-03-05T17:15:00,cash,offline,0.0
ORD000851,C0114,2025-08-15T18:47:00,card,offline,0.0
ORD000852,C0179,2025-12-16T22:10:00,card,website,0.0
ORD000853,C0179,2025-02-03T23:45:00,e-wallet,offline,0.0
ORD000854,C0150,2025-11-28T00:38:00,cash,shopee,10000.0
ORD000855,C0066,2025-08-20T18:18:00,transfer,offline,0.0
ORD000856,C0018,2025-04-29T17:39:00,transfer,offline,0.0
ORD000857,C0061,2025-01-10T04:12:00,cash,shopee,0.0
ORD000858,C0003,2025-06-16T18:49:00,transfer,offline,0.0
ORD000859,C0117,2025-04-01T03:07:00,e-wallet,shopee,0.0
ORD000860,C0215,2025-07-28T04:16:00,cash,offline,0.0
ORD000861,C0106,2025-07-15T22:19:00,transfer,offline,0.0
ORD000862,C0059,2025-08-13T20:31:00,transfer,website,0.0
ORD000863,C0091,2025-09-21T00:30:00,transfer,offline,20000.0
ORD000864,C0026,2025-03-17T03:45:00,e-wallet,offline,0.0
ORD000865,C0133,2025-10-27T17:56:00,transfer,website,5000.0
ORD000866,C0185,2025-11-22T20:09:00,card,offline,50000.0
ORD000867,C0004,2025-03-10T19:26:00,card,website,0.0
ORD000868,C0124,2025-02-03T19:29:00,card,website,0.0
ORD000869,C0171,2025-12-17T03:37:00,transfer,shopee,0.0
ORD000870,C0186,2025-07-27T16:37:00,transfer,online,0.0
ORD000871,C0063,2025-03-26T01:30:00,e-wallet,online,0.0
ORD000872,C0218,2025-05-01T20:15:00,cash,shopee,5000.0
ORD000873,C0046,2025-01-17T18:18:00,cash,website,0.0
ORD000874,C0017,2025-08-26T01:54:00,card,offline,0.0
ORD000875,C0168,2025-12-28T22:26:00,transfer,shopee,0.0
ORD000876,C0086,2025-12-19T21:37:00,card,website,0.0
ORD000877,C0050,2025-06-26T17:03:00,e-wallet,online,0.0
ORD000878,C0084,2025-12-29T22:42:00,cash,website,0.0
ORD000879,C0011,2025-03-13T19:32:00,cash,online,0.0
ORD000880,C0038,2025-06-21T02:42:00,cash,online,0.0
ORD000881,C0203,2025-02-02T23:53:00,transfer,offline,0.0
ORD000882,C0059,2025-01-21T19:52:00,card,online,0.0
ORD000883,C0128,2025-10-25T19:34:00,card,offline,0.0
ORD000884,C0034,2025-05-13T18:42:00,card,offline,0.0
ORD000885,C0040,2025-03-04T16:15:00,card,website,0.0
ORD000886,C0129,2025-10-01T23:32:00,cash,offline,0.0
ORD000887,C0100,2025-04-08T00:16:00,cash,offline,0.0
ORD000888,C0219,2025-07-20T04:48:00,transfer,offline,0.0
ORD000889,C0214,2025-12-04T04:31:00,cash,offline,0.0
ORD000890,C0171,2025-07-11T02:21:00,cash,online,0.0
ORD000891,C0164,2025-06-12T19:19:00,transfer,shopee,20000.0
ORD000892,C0094,2025-02-08T23:19:00,cash,offline,10000.0
ORD000893,C0021,2025-04-29T16:17:00,card,offline,20000.0
ORD000894,C0086,2025-05-19T03:03:00,cash,offline,0.0
ORD000895,C0208,2025-07-04T22:34:00,transfer,offline,0.0
ORD000896,C0146,2025-12-25T17:40:00,transfer,website,0.0
ORD000897,C0141,2025-05-02T16:27:00,card,offline,0.0
ORD000898,C0149,2025-05-28T20:15:00,e-wallet,online,5000.0
ORD000899,C0172,2025-05-08T18:45:00,cash,shopee,0.0
ORD000900,C0029,2025-10-22T16:41:00,e-wallet,offline,0.0
ORD000901,C0038,2025-11-29T04:07:00,transfer,website,0.0
ORD000902,C0071,2025-08-12T16:16:00,e-wallet,online,5000.0
ORD000903,C0074,2025-03-14T20:17:00,cash,online,0.0
ORD000904,C0058,2025-08-19T19:44:00,e-wallet,offline,0.0
ORD000905,C0006,2025-02-03T01:56:00,transfer,shopee,0.0
ORD000906,C0148,2025-09-29T18:40:00,e-wallet,online,0.0
ORD000907,C0179,2025-05-21T01:12:00,transfer,offline,0.0
ORD000908,C0020,2025-02-23T01:57:00,e-wallet,online,50000.0
ORD000909,C0141,2025-08-15T03:08:00,cash,offline,0.0
ORD000910,C0072,2025-11-27T01:56:00,cash,offline,0.0
ORD000911,C0177,2025-05-23T00:10:00,card,offline,0.0
ORD000912,C0043,2025-01-15T03:06:00,transfer,offline,10000.0
ORD000913,C0177,2025-02-02T18:30:00,cash,offline,50000.0
ORD000914,C0112,2025-04-29T03:52:00,card,website,0.0
ORD000915,C0170,2025-10-18T19:28:00,transfer,website,0.0
ORD000916,C0024,2025-10-25T17:50:00,e-wallet,website,50000.0
ORD000917,C0062,2025-01-27T00:54:00,card,offline,0.0
ORD000918,C0023,2025-09-23T18:39:00,e-wallet,offline,20000.0
ORD000919,C0199,2025-12-08T03:01:00,e-wallet,website,10000.0
ORD000920,C0039,2025-06-30T21:24:00,e-wallet,offline,10000.0
ORD000921,C0121,2025-01-22T00:27:00,transfer,offline,0.0
ORD000922,C0093,2025-09-22T20:33:00,transfer,shopee,50000.0
ORD000923,C0083,2025-07-10T02:03:00,e-wallet,offline,5000.0
ORD000924,C0159,2025-07-02T04:01:00,card,shopee,5000.0
ORD000925,C0067,2025-11-26T18:35:00,cash,offline,0.0
ORD000926,C0166,2025-12-10T02:46:00,transfer,offline,0.0
ORD000927,C0200,2025-05-09T17:29:00,cash,offline,0.0
ORD000928,C0187,2025-01-13T02:05:00,cash,shopee,0.0
ORD000929,C0133,2025-04-02T20:21:00,card,shopee,0.0
ORD000930,C0135,2025-05-13T01:20:00,e-wallet,shopee,50000.0
ORD000931,C0051,2025-09-10T19:08:00,cash,shopee,0.0
ORD000932,C0084,2025-07-19T17:29:00,cash,offline,5000.0
ORD000933,C0186,2025-08-01T16:56:00,cash,shopee,20000.0
ORD000934,C0060,2025-07-24T00:30:00,transfer,website,0.0
ORD000935,C0024,2025-05-11T16:44:00,cash,shopee,0.0
ORD000936,C0203,2025-01-25T00:44:00,cash,website,0.0
ORD000937,C0102,2025-11-08T17:52:00,card,website,10000.0
ORD000938,C0037,2025-11-15T19:33:00,e-wallet,shopee,0.0
ORD000939,C0166,2025-07-12T01:46:00,cash,online,0.0
ORD000940,C0145,2025-10-26T03:04:00,transfer,offline,0.0
ORD000941,C0097,2025-12-03T20:53:00,e-wallet,offline,0.0
ORD000942,C0164,2025-10-19T19:09:00,transfer,website,0.0
ORD000943,C0145,2025-10-14T16:26:00,cash,online,0.0
ORD000944,C0172,2025-12-07T01:58:00,card,shopee,5000.0
ORD000945,C0145,2025-11-09T22:21:00,e-wallet,online,0.0
ORD000946,C0038,2025-08-12T02:17:00,card,offline,0.0
ORD000947,C0144,2025-09-05T04:27:00,card,online,0.0
ORD000948,C0050,2025-05-17T22:34:00,card,online,0.0
ORD000949,C0043,2025-09-03T04:14:00,e-wallet,website,0.0
ORD000950,C0015,2025-03-02T04:24:00,card,shopee,0.0
ORD000951,C0015,2025-11-11T02:17:00,cash,online,20000.0
ORD000952,C0162,2025-09-25T19:55:00,transfer,online,20000.0
ORD000953,C0154,2025-05-25T22:10:00,e-wallet,shopee,0.0
ORD000954,C0153,2025-03-12T21:01:00,e-wallet,website,0.0
ORD000955,C0200,2025-05-15T16:25:00,card,offline,10000.0
ORD000956,C0021,2025-11-05T18:00:00,card,offline,0.0
ORD000957,C0049,2025-04-22T23:04:00,cash,offline,20000.0
ORD000958,C0053,2025-12-16T20:53:00,e-wallet,shopee,10000.0
ORD000959,C0044,2025-04-06T17:00:00,card,online,10000.0
ORD000960,C0113,2025-05-01T04:27:00,card,offline,0.0
ORD000961,C0180,2025-02-01T22:55:00,card,shopee,0.0
ORD000962,C0041,2025-02-14T22:43:00,transfer,shopee,0.0
ORD000963,C0117,2025-11-01T16:35:00,card,shopee,0.0
ORD000964,C0155,2025-12-22T03:14:00,card,online,0.0
ORD000965,C0166,2025-02-13T20:22:00,cash,shopee,0.0
ORD000966,C0140,2025-07-25T23:24:00,e-wallet,offline,0.0
ORD000967,C0139,2025-03-19T01:36:00,e-wallet,website,0.0
ORD000968,C0179,2025-05-18T16:42:00,cash,shopee,0.0
ORD000969,C0152,2025-07-21T19:08:00,transfer,shopee,0.0
ORD000970,C0043,2025-05-14T17:43:00,e-wallet,offline,0.0
ORD000971,C0178,2025-04-24T21:33:00,card,offline,50000.0
ORD000972,C0194,2025-09-08T04:43:00,cash,website,0.0
ORD000973,C0061,2025-05-19T04:02:00,e-wallet,offline,20000.0
ORD000974,C0055,2025-08-03T23:46:00,card,website,0.0
ORD000975,C0032,2025-12-24T01:33:00,card,offline,0.0
ORD000976,C0036,2025-06-20T00:51:00,e-wallet,online,0.0
ORD000977,C0087,2025-10-29T22:23:00,cash,shopee,5000.0
ORD000978,C0164,2025-04-29T01:41:00,card,offline,20000.0
ORD000979,C0047,2025-12-16T17:18:00,e-wallet,offline,0.0
ORD000980,C0002,2025-03-08T21:54:00,transfer,shopee,0.0
ORD000981,C0216,2025-11-27T16:40:00,transfer,offline,5000.0
ORD000982,C0089,2025-01-14T00:10:00,card,online,0.0
ORD000983,C0098,2025-03-22T01:02:00,e-wallet,offline,0.0
ORD000984,C0141,2025-04-05T03:28:00,transfer,website,0.0
ORD000985,C0188,2025-08-08T04:20:00,transfer,offline,0.0
ORD000986,C0079,2025-05-17T22:07:00,e-wallet,offline,0.0
ORD000987,C0199,2025-09-14T01:45:00,transfer,online,0.0
ORD000988,C0135,2025-09-13T03:07:00,transfer,offline,10000.0
ORD000989,C0094,2025-07-24T03:50:00,e-wallet,online,0.0
ORD000990,C0190,2025-12-27T21:42:00,cash,shopee,0.0
ORD000991,C0100,2025-11-27T17:52:00,transfer,website,0.0
ORD000992,C0024,2025-06-05T19:30:00,e-wallet,website,0.0
ORD000993,C0013,2025-11-21T18:46:00,e-wallet,online,50000.0
ORD000994,C0156,2025-12-11T17:07:00,cash,offline,10000.0
ORD000995,C0186,2025-06-26T02:47:00,e-wallet,offline,0.0
ORD000996,C0024,2025-05-26T16:50:00,card,website,0.0
ORD000997,C0216,2025-10-30T19:44:00,cash,shopee,0.0
ORD000998,C0117,2025-03-02T18:17:00,card,offline,0.0
ORD000999,C0007,2025-05-13T17:56:00,e-wallet,offline,0.0
ORD001000,C0059,2025-03-08T18:55:00,card,website,0.0
ORD001001,C0182,2025-05-27T16:15:00,e-wallet,online,0.0
ORD001002,C0095,2025-08-16T01:43:00,transfer,shopee,0.0
ORD001003,C0010,2025-04-17T16:51:00,e-wallet,online,10000.0
ORD001004,C0185,2025-02-25T21:45:00,e-wallet,online,0.0
ORD001005,C0183,2025-04-28T21:05:00,cash,online,0.0
ORD001006,C0172,2025-04-14T01:25:00,card,shopee,0.0
ORD001007,C0039,2025-02-10T21:37:00,cash,offline,50000.0
ORD001008,C0109,2025-02-21T20:21:00,e-wallet,offline,0.0
ORD001009,C0162,2025-12-23T20:36:00,cash,offline,0.0
ORD001010,C0157,2025-11-09T00:02:00,e-wallet,online,0.0
ORD001011,C0107,2025-07-16T01:35:00,card,website,50000.0
ORD001012,C0054,2025-12-20T00:42:00,cash,offline,50000.0
ORD001013,C0036,2025-01-14T19:29:00,transfer,offline,0.0
ORD001014,C0041,2025-12-06T02:42:00,cash,shopee,0.0
ORD001015,C0061,2025-07-10T02:44:00,transfer,website,0.0
ORD001016,C0131,2025-01-16T17:34:00,card,online,0.0
ORD001017,C0082,2025-09-01T02:05:00,cash,website,0.0
ORD001018,C0109,2025-10-15T00:09:00,e-wallet,shopee,0.0
ORD001019,C0183,2025-03-02T20:57:00,transfer,online,0.0
ORD001020,C0180,2025-11-24T20:53:00,cash,offline,0.0
ORD001021,C0027,2025-07-17T18:10:00,transfer,offline,0.0
ORD001022,C0018,2025-08-06T16:39:00,card,shopee,10000.0
ORD001023,C0183,2025-07-28T17:14:00,card,offline,0.0
ORD001024,C0066,2025-06-15T00:32:00,cash,website,0.0
ORD001025,C0078,2025-09-11T18:16:00,cash,website,0.0
ORD001026,C0202,2025-10-18T22:25:00,card,online,10000.0
ORD001027,C0142,2025-03-16T17:17:00,cash,shopee,0.0
ORD001028,C0101,2025-11-17T22:16:00,transfer,shopee,0.0
ORD001029,C0080,2025-09-17T22:36:00,card,website,0.0
ORD001030,C0154,2025-12-14T18:03:00,cash,offline,0.0
ORD001031,C0153,2025-10-04T04:49:00,transfer,offline,0.0
ORD001032,C0098,2025-09-06T16:03:00,transfer,offline,0.0
ORD001033,C0013,2025-05-31T22:24:00,e-wallet,offline,0.0
ORD001034,C0094,2025-09-09T04:28:00,card,shopee,0.0
ORD001035,C0034,2025-05-06T04:23:00,e-wallet,offline,10000.0
ORD001036,C0155,2025-11-08T21:14:00,e-wallet,offline,0.0
ORD001037,C0219,2025-09-15T20:34:00,cash,online,0.0
ORD001038,C0202,2025-01-08T04:17:00,cash,offline,50000.0
ORD001039,C0111,2025-06-28T03:37:00,transfer,offline,20000.0
ORD001040,C0174,2025-08-08T20:19:00,cash,offline,0.0
ORD001041,C0189,2025-09-10T02:39:00,card,online,0.0
ORD001042,C0091,2025-01-08T02:34:00,transfer,shopee,0.0
ORD001043,C0163,2025-04-10T16:24:00,card,shopee,10000.0
ORD001044,C0018,2025-08-06T21:11:00,card,offline,0.0
ORD001045,C0122,2025-11-06T01:13:00,card,offline,0.0
ORD001046,C0129,2025-09-21T02:16:00,card,website,5000.0
ORD001047,C0154,2025-10-05T03:24:00,e-wallet,offline,0.0
ORD001048,C0128,2025-01-16T22:58:00,cash,shopee,0.0
ORD001049,C0001,2025-01-09T17:44:00,e-wallet,shopee,5000.0
ORD001050,C0099,2025-02-17T20:03:00,cash,online,0.0
ORD001051,C0214,2025-12-14T04:06:00,transfer,offline,50000.0
ORD001052,C0151,2025-07-14T23:53:00,e-wallet,offline,0.0
ORD001053,C0166,2025-07-21T21:19:00,card,offline,0.0
ORD001054,C0052,2025-06-01T00:09:00,e-wallet,online,0.0
ORD001055,C0143,2025-09-25T02:36:00,cash,offline,0.0
ORD001056,C0093,2025-08-21T17:36:00,cash,website,0.0
ORD001057,C0162,2025-09-26T01:35:00,card,website,0.0
ORD001058,C0024,2025-12-11T03:08:00,card,offline,10000.0
ORD001059,C0046,2025-03-25T18:38:00,card,offline,0.0
ORD001060,C0217,2025-10-23T18:08:00,card,offline,0.0
ORD001061,C0023,2025-09-07T00:41:00,cash,offline,50000.0
ORD001062,C0148,2025-07-10T16:39:00,cash,offline,0.0
ORD001063,C0012,2025-07-05T19:52:00,card,shopee,0.0
ORD001064,C0146,2025-09-25T23:26:00,card,website,20000.0
ORD001065,C0160,2025-09-21T18:30:00,transfer,website,0.0
ORD001066,C0086,2025-01-24T18:22:00,transfer,website,20000.0
ORD001067,C0136,2025-01-31T22:55:00,transfer,online,0.0
ORD001068,C0141,2025-06-05T18:20:00,cash,offline,0.0
ORD001069,C0021,2025-07-06T22:10:00,cash,online,0.0
ORD001070,C0011,2025-09-11T02:44:00,cash,website,0.0
ORD001071,C0176,2025-01-10T18:21:00,e-wallet,shopee,5000.0
ORD001072,C0047,2025-08-13T21:50:00,cash,offline,0.0
ORD001073,C0214,2025-09-10T17:48:00,card,online,20000.0
ORD001074,C0174,2025-11-15T19:19:00,e-wallet,offline,0.0
ORD001075,C0168,2025-06-23T01:39:00,e-wallet,offline,20000.0
ORD001076,C0140,2025-07-19T03:28:00,e-wallet,online,0.0
ORD001077,C0074,2025-06-08T01:44:00,transfer,offline,0.0
ORD001078,C0170,2025-10-22T03:49:00,cash,offline,0.0
ORD001079,C0063,2025-01-04T02:48:00,e-wallet,offline,0.0
ORD001080,C0140,2025-08-19T21:54:00,e-wallet,offline,0.0
ORD001081,C0091,2025-09-24T18:04:00,cash,offline,50000.0
ORD001082,C0049,2025-08-10T03:10:00,cash,online,20000.0
ORD001083,C0145,2025-02-18T22:06:00,e-wallet,shopee,20000.0
ORD001084,C0182,2025-01-27T04:49:00,transfer,offline,0.0
ORD001085,C0149,2025-09-03T18:51:00,transfer,offline,0.0
ORD001086,C0055,2025-11-11T20:34:00,transfer,shopee,0.0
ORD001087,C0023,2025-05-23T20:31:00,transfer,shopee,0.0
ORD001088,C0113,2025-09-12T21:54:00,cash,offline,0.0
ORD001089,C0213,2025-08-14T23:29:00,transfer,shopee,0.0
ORD001090,C0175,2025-12-19T03:04:00,transfer,online,0.0
ORD001091,C0064,2025-10-05T20:04:00,cash,online,0.0
ORD001092,C0180,2025-07-21T18:05:00,card,offline,0.0
ORD001093,C0155,2025-04-08T03:14:00,transfer,shopee,10000.0
ORD001094,C0202,2025-07-31T02:08:00,e-wallet,website,5000.0
ORD001095,C0147,2025-12-16T22:16:00,transfer,shopee,0.0
ORD001096,C0048,2025-07-08T02:03:00,cash,shopee,0.0
ORD001097,C0181,2025-07-08T02:33:00,e-wallet,website,0.0
ORD001098,C0117,2025-07-26T01:45:00,transfer,offline,0.0
ORD001099,C0207,2025-02-02T22:13:00,card,online,20000.0
ORD001100,C0217,2025-08-17T18:07:00,card,offline,0.0
ORD001101,C0055,2025-01-29T23:36:00,cash,online,5000.0
ORD001102,C0037,2025-03-03T17:23:00,transfer,offline,0.0
ORD001103,C0217,2025-12-16T02:56:00,e-wallet,shopee,5000.0
ORD001104,C0103,2025-12-16T21:26:00,cash,website,5000.0
ORD001105,C0209,2025-08-14T00:04:00,cash,offline,0.0
ORD001106,C0175,2025-04-03T03:08:00,transfer,offline,0.0
ORD001107,C0032,2025-04-23T04:25:00,cash,offline,0.0
ORD001108,C0040,2025-09-24T04:25:00,transfer,online,0.0
ORD001109,C0089,2025-03-08T03:23:00,e-wallet,offline,0.0
ORD001110,C0059,2025-08-05T22:05:00,cash,online,50000.0
ORD001111,C0026,2025-01-08T23:07:00,transfer,website,0.0
ORD001112,C0162,2025-04-05T03:05:00,transfer,offline,0.0
ORD001113,C0172,2025-10-17T18:45:00,card,offline,10000.0
ORD001114,C0204,2025-09-09T20:06:00,cash,shopee,0.0
ORD001115,C0103,2025-12-05T16:32:00,cash,offline,0.0
ORD001116,C0023,2025-08-09T03:17:00,card,offline,0.0
ORD001117,C0172,2025-02-17T01:46:00,transfer,offline,0.0
ORD001118,C0041,2025-12-08T16:04:00,cash,website,20000.0
ORD001119,C0166,2025-08-21T22:02:00,cash,shopee,0.0
ORD001120,C0136,2025-10-02T01:30:00,card,offline,0.0
ORD001121,C0132,2025-12-12T03:50:00,cash,online,10000.0
ORD001122,C0073,2025-10-17T02:29:00,e-wallet,offline,0.0
ORD001123,C0080,2025-02-15T22:52:00,cash,offline,0.0
ORD001124,C0105,2025-05-06T21:20:00,transfer,website,0.0
ORD001125,C0179,2025-07-14T19:20:00,cash,offline,0.0
ORD001126,C0136,2025-03-24T23:26:00,card,website,0.0
ORD001127,C0112,2025-05-07T20:21:00,cash,shopee,0.0
ORD001128,C0193,2025-11-08T19:53:00,e-wallet,offline,0.0
ORD001129,C0033,2025-11-07T03:30:00,card,offline,0.0
ORD001130,C0177,2025-03-30T17:55:00,card,offline,0.0
ORD001131,C0200,2025-03-06T16:15:00,card,offline,0.0
ORD001132,C0157,2025-04-26T01:03:00,card,website,50000.0
ORD001133,C0161,2025-12-13T23:00:00,transfer,website,0.0
ORD001134,C0084,2025-07-23T22:14:00,card,offline,0.0
ORD001135,C0047,2025-04-08T22:10:00,transfer,shopee,0.0
ORD001136,C0146,2025-05-24T22:48:00,e-wallet,offline,0.0
ORD001137,C0010,2025-06-04T19:53:00,card,offline,10000.0
ORD001138,C0040,2025-11-17T04:14:00,cash,offline,0.0
ORD001139,C0105,2025-08-28T23:04:00,cash,offline,0.0
ORD001140,C0192,2025-01-30T18:17:00,card,shopee,0.0
ORD001141,C0139,2025-06-01T23:04:00,transfer,website,50000.0
ORD001142,C0140,2025-08-26T03:49:00,transfer,website,0.0
ORD001143,C0206,2025-10-28T04:44:00,transfer,website,0.0
ORD001144,C0197,2025-02-10T04:11:00,cash,online,0.0
ORD001145,C0179,2025-06-28T03:35:00,cash,online,0.0
ORD001146,C0154,2025-03-19T21:06:00,card,shopee,0.0
ORD001147,C0127,2025-07-19T03:16:00,cash,offline,0.0
ORD001148,C0029,2025-07-12T18:24:00,transfer,shopee,0.0
ORD001149,C0079,2025-09-16T00:31:00,cash,website,10000.0
ORD001150,C0081,2025-04-09T04:43:00,transfer,offline,0.0
ORD001151,C0204,2025-03-29T18:58:00,cash,shopee,10000.0
ORD001152,C0011,2025-03-20T01:20:00,transfer,online,0.0
ORD001153,C0171,2025-04-03T16:27:00,card,offline,0.0
ORD001154,C0070,2025-10-22T00:54:00,card,online,0.0
ORD001155,C0138,2025-01-30T22:19:00,e-wallet,offline,0.0
ORD001156,C0031,2025-11-02T22:46:00,transfer,shopee,0.0
ORD001157,C0050,2025-04-04T16:19:00,card,shopee,0.0
ORD001158,C0153,2025-11-10T20:36:00,cash,offline,0.0
ORD001159,C0002,2025-06-28T19:47:00,transfer,website,0.0
ORD001160,C0012,2025-06-18T04:11:00,transfer,website,20000.0
ORD001161,C0116,2025-07-24T00:44:00,transfer,shopee,0.0
ORD001162,C0053,2025-04-20T23:26:00,e-wallet,offline,0.0
ORD001163,C0170,2025-09-17T04:10:00,cash,shopee,0.0
ORD001164,C0048,2025-08-26T03:38:00,e-wallet,offline,50000.0
ORD001165,C0020,2025-11-15T18:29:00,card,website,0.0
ORD001166,C0090,2025-12-05T23:11:00,e-wallet,online,0.0
ORD001167,C0158,2025-09-18T01:36:00,card,website,50000.0
ORD001168,C0102,2025-09-06T16:35:00,e-wallet,offline,0.0
ORD001169,C0218,2025-10-20T20:25:00,card,offline,0.0
ORD001170,C0162,2025-06-25T19:25:00,cash,offline,0.0
ORD001171,C0084,2025-03-29T17:53:00,cash,offline,0.0
ORD001172,C0049,2025-12-08T04:02:00,e-wallet,offline,0.0
ORD001173,C0039,2025-08-18T04:23:00,e-wallet,offline,0.0
ORD001174,C0197,2025-10-17T19:52:00,cash,online,0.0
ORD001175,C0042,2025-08-02T02:51:00,e-wallet,offline,0.0
ORD001176,C0070,2025-06-01T20:16:00,card,shopee,50000.0
ORD001177,C0103,2025-07-11T18:19:00,transfer,offline,0.0
ORD001178,C0008,2025-05-13T23:19:00,card,offline,0.0
ORD001179,C0218,2025-04-30T00:14:00,card,offline,20000.0
ORD001180,C0190,2025-05-08T22:08:00,transfer,online,0.0
ORD001181,C0143,2025-06-15T03:43:00,transfer,shopee,0.0
ORD001182,C0030,2025-09-15T21:31:00,card,offline,5000.0
ORD001183,C0094,2025-11-23T19:22:00,e-wallet,offline,0.0
ORD001184,C0155,2025-04-15T16:21:00,cash,online,10000.0
ORD001185,C0202,2025-02-06T03:12:00,transfer,offline,0.0
ORD001186,C0130,2025-10-01T18:51:00,cash,offline,0.0
ORD001187,C0145,2025-02-24T21:27:00,e-wallet,website,0.0
ORD001188,C0097,2025-11-20T04:27:00,cash,shopee,0.0
ORD001189,C0123,2025-04-28T01:01:00,transfer,offline,0.0
ORD001190,C0075,2025-05-28T18:41:00,card,online,0.0
ORD001191,C0095,2025-09-09T21:40:00,cash,offline,10000.0
ORD001192,C0156,2025-08-20T17:29:00,card,website,0.0
ORD001193,C0203,2025-05-18T04:59:00,e-wallet,website,0.0
ORD001194,C0186,2025-04-23T02:01:00,cash,shopee,0.0
ORD001195,C0126,2025-10-03T17:17:00,transfer,shopee,0.0
ORD001196,C0057,2025-07-11T17:40:00,cash,shopee,0.0
ORD001197,C0062,2025-10-27T17:00:00,e-wallet,offline,0.0
ORD001198,C0016,2025-12-21T00:20:00,transfer,offline,0.0
ORD001199,C0136,2025-09-12T19:24:00,e-wallet,online,0.0
ORD001200,C0140,2025-06-15T04:53:00,e-wallet,shopee,0.0
