transaction_id,timestamp,transaction_type,product_id,quantity,performed_by,status,note
TX001751,2025-07-05T03:18:00,sale,P0005,3,cashier,success,order=ORD000362
TX001752,2025-07-05T03:18:00,sale,P0029,4,cashier,success,order=ORD000362
TX001753,2025-07-05T19:25:00,sale,P0073,4,cashier,success,order=ORD000575
TX001754,2025-07-05T19:25:00,sale,P0074,3,cashier,success,order=ORD000575
TX001755,2025-07-05T19:52:00,sale,P0039,1,cashier,success,order=ORD001063
TX001756,2025-07-05T19:52:00,sale,P0076,1,cashier,success,order=ORD001063
TX001757,2025-07-05T19:52:00,sale,P0089,3,cashier,success,order=ORD001063
TX001758,2025-07-05T19:52:00,sale,P0005,3,cashier,success,order=ORD001063
TX001759,2025-07-05T19:52:00,sale,P0042,2,cashier,success,order=ORD001063
TX001760,2025-07-06T01:58:00,sale,P0084,1,cashier,success,order=ORD000786
TX001761,2025-07-06T01:58:00,sale,P0039,2,cashier,success,order=ORD000786
TX001762,2025-07-06T16:07:00,sale,P0042,2,cashier,success,order=ORD000340
TX001763,2025-07-06T16:07:00,sale,P0005,3,cashier,success,order=ORD000340
TX001764,2025-07-06T20:22:00,sale,P0022,3,cashier,success,order=ORD000531
TX001765,2025-07-06T20:22:00,sale,P0082,2,cashier,success,order=ORD000531
TX001766,2025-07-06T20:22:00,sale,P0017,4,cashier,success,order=ORD000531
TX001767,2025-07-06T22:10:00,sale,P0017,15,cashier,success,order=ORD001069
TX001768,2025-07-07T22:41:00,sale,P0048,3,cashier,success,order=ORD000741
TX001769,2025-07-08T02:03:00,sale,P0022,2,cashier,success,order=ORD001096
TX001770,2025-07-08T02:33:00,sale,P0003,5,cashier,success,order=ORD001097
TX001771,2025-07-08T02:33:00,sale,P0025,4,cashier,success,order=ORD001097
TX001772,2025-07-08T17:48:00,sale,P0020,26,cashier,success,order=ORD000037
TX001773,2025-07-08T17:48:00,sale,P0038,10,cashier,success,order=ORD000037
TX001774,2025-07-08T20:01:00,sale,P0084,3,cashier,success,order=ORD000381
TX001775,2025-07-08T20:01:00,sale,P0005,3,cashier,success,order=ORD000381
TX001776,2025-07-08T20:01:00,sale,P0067,5,cashier,success,order=ORD000381
TX001777,2025-07-08T21:12:00,sale,P0085,5,cashier,success,order=ORD000622
TX001778,2025-07-08T21:12:00,sale,P0022,1,cashier,success,order=ORD000622
TX001779,2025-07-09T21:26:00,sale,P0079,7,cashier,success,order=ORD000099
TX001780,2025-07-09T22:15:00,sale,P0029,9,cashier,success,order=ORD000804
TX001781,2025-07-10T02:03:00,sale,P0076,2,cashier,success,order=ORD000923
TX001782,2025-07-10T02:03:00,sale,P0034,5,cashier,success,order=ORD000923
TX001783,2025-07-10T02:44:00,sale,P0050,7,cashier,success,order=ORD001015
TX001784,2025-07-10T02:44:00,sale,P0053,28,cashier,success,order=ORD001015
TX001785,2025-07-10T02:44:00,sale,P0080,23,cashier,success,order=ORD001015
TX001786,2025-07-10T02:47:00,sale,P0048,3,cashier,success,order=ORD000029
TX001787,2025-07-10T02:47:00,sale,P0052,3,cashier,success,order=ORD000029
TX001788,2025-07-10T02:47:00,sale,P0080,4,cashier,success,order=ORD000029
TX001789,2025-07-10T16:39:00,sale,P0042,18,cashier,success,order=ORD001062
TX001790,2025-07-10T19:41:00,sale,P0052,25,cashier,success,order=ORD000533
TX001791,2025-07-10T19:41:00,sale,P0059,19,cashier,success,order=ORD000533
TX001792,2025-07-10T19:41:00,sale,P0010,22,cashier,success,order=ORD000533
TX001793,2025-07-11T02:21:00,sale,P0077,20,cashier,success,order=ORD000890
TX001794,2025-07-11T02:21:00,sale,P0078,22,cashier,success,order=ORD000890
TX001795,2025-07-11T02:21:00,sale,P0079,24,cashier,success,order=ORD000890
TX001796,2025-07-11T16:30:00,sale,P0009,20,cashier,success,order=ORD000681
TX001797,2025-07-11T17:40:00,sale,P0028,3,cashier,success,order=ORD001196
TX001798,2025-07-11T17:40:00,sale,P0045,4,cashier,success,order=ORD001196
TX001799,2025-07-11T17:40:00,sale,P0068,1,cashier,success,order=ORD001196
TX001800,2025-07-11T18:19:00,sale,P0035,18,cashier,success,order=ORD001177
TX001801,2025-07-11T18:19:00,sale,P0073,10,cashier,success,order=ORD001177
TX001802,2025-07-11T18:19:00,sale,P0074,5,cashier,success,order=ORD001177
TX001803,2025-07-11T18:19:00,sale,P0029,11,cashier,success,order=ORD001177
TX001804,2025-07-11T18:19:00,sale,P0031,14,cashier,success,order=ORD001177
TX001805,2025-07-11T23:33:00,sale,P0029,5,cashier,success,order=ORD000454
TX001806,2025-07-11T23:33:00,sale,P0034,5,cashier,success,order=ORD000454
TX001807,2025-07-12T01:46:00,sale,P0009,2,cashier,success,order=ORD000939
TX001808,2025-07-12T17:43:00,sale,P0079,3,cashier,success,order=ORD000092
TX001809,2025-07-12T17:43:00,sale,P0089,5,cashier,success,order=ORD000092
TX001810,2025-07-12T17:43:00,sale,P0078,4,cashier,success,order=ORD000092
TX001811,2025-07-12T17:43:00,sale,P0012,3,cashier,success,order=ORD000092
TX001812,2025-07-12T17:43:00,sale,P0035,2,cashier,success,order=ORD000092
TX001813,2025-07-12T18:24:00,sale,P0060,1,cashier,success,order=ORD001148
TX001814,2025-07-12T18:24:00,sale,P0024,2,cashier,success,order=ORD001148
TX001815,2025-07-12T18:24:00,sale,P0079,3,cashier,success,order=ORD001148
TX001816,2025-07-12T18:24:00,sale,P0089,4,cashier,success,order=ORD001148
TX001817,2025-07-13T17:17:00,sale,P0004,8,cashier,success,order=ORD000493
TX001818,2025-07-14T04:16:00,sale,P0025,5,cashier,success,order=ORD000574
TX001819,2025-07-14T04:16:00,sale,P0086,2,cashier,success,order=ORD000574
TX001820,2025-07-14T04:16:00,sale,P0056,2,cashier,success,order=ORD000574
TX001821,2025-07-14T04:24:00,sale,P0032,3,cashier,success,order=ORD000667
TX001822,2025-07-14T04:24:00,sale,P0028,5,cashier,success,order=ORD000667
TX001823,2025-07-14T04:24:00,sale,P0008,3,cashier,success,order=ORD000667
TX001824,2025-07-14T16:42:00,sale,P0030,3,cashier,success,order=ORD000709
TX001825,2025-07-14T16:42:00,sale,P0028,5,cashier,success,order=ORD000709
TX001826,2025-07-14T16:42:00,sale,P0020,5,cashier,success,order=ORD000709
TX001827,2025-07-14T16:42:00,sale,P0025,3,cashier,success,order=ORD000709
TX001828,2025-07-14T19:20:00,sale,P0061,7,cashier,success,order=ORD001125
TX001829,2025-07-14T21:28:00,sale,P0065,4,cashier,success,order=ORD000641
TX001830,2025-07-14T23:53:00,sale,P0003,1,cashier,success,order=ORD001052
TX001831,2025-07-15T17:25:00,sale,P0022,10,cashier,success,order=ORD000397
TX001832,2025-07-15T17:25:00,sale,P0071,17,cashier,success,order=ORD000397
TX001833,2025-07-15T20:25:00,sale,P0012,4,cashier,success,order=ORD000390
TX001834,2025-07-15T20:25:00,sale,P0082,3,cashier,success,order=ORD000390
TX001835,2025-07-15T20:25:00,sale,P0005,3,cashier,success,order=ORD000390
TX001836,2025-07-15T21:11:00,sale,P0089,6,cashier,success,order=ORD000669
TX001837,2025-07-15T21:11:00,sale,P0086,25,cashier,success,order=ORD000669
TX001838,2025-07-15T21:11:00,sale,P0032,6,cashier,success,order=ORD000669
TX001839,2025-07-15T21:11:00,sale,P0006,13,cashier,success,order=ORD000669
TX001840,2025-07-15T21:11:00,sale,P0052,23,cashier,success,order=ORD000669
TX001841,2025-07-15T21:11:00,sale,P0059,20,cashier,success,order=ORD000669
TX001842,2025-07-15T21:11:00,sale,P0084,20,cashier,success,order=ORD000669
TX001843,2025-07-15T22:19:00,sale,P0028,5,cashier,success,order=ORD000861
TX001844,2025-07-15T22:19:00,sale,P0018,3,cashier,success,order=ORD000861
TX001845,2025-07-15T22:19:00,sale,P0019,2,cashier,success,order=ORD000861
TX001846,2025-07-16T00:33:00,sale,P0015,3,cashier,success,order=ORD000052
TX001847,2025-07-16T00:33:00,sale,P0016,1,cashier,success,order=ORD000052
TX001848,2025-07-16T00:33:00,sale,P0054,1,cashier,success,order=ORD000052
TX001849,2025-07-16T01:35:00,sale,P0009,4,cashier,success,order=ORD001011
TX001850,2025-07-16T01:35:00,sale,P0084,3,cashier,success,order=ORD001011
TX001851,2025-07-16T01:35:00,sale,P0087,2,cashier,success,order=ORD001011
TX001852,2025-07-16T16:02:00,sale,P0066,2,cashier,success,order=ORD000176
TX001853,2025-07-16T16:02:00,sale,P0087,5,cashier,success,order=ORD000176
TX001854,2025-07-16T20:40:00,sale,P0078,5,cashier,success,order=ORD000707
TX001855,2025-07-16T22:39:00,sale,P0026,5,cashier,success,order=ORD000227
TX001856,2025-07-16T22:39:00,sale,P0088,1,cashier,success,order=ORD000227
TX001857,2025-07-16T22:39:00,sale,P0084,2,cashier,success,order=ORD000227
TX001858,2025-07-16T22:39:00,sale,P0071,1,cashier,success,order=ORD000227
TX001859,2025-07-17T02:12:00,sale,P0035,4,cashier,success,order=ORD000323
TX001860,2025-07-17T02:12:00,sale,P0010,2,cashier,success,order=ORD000323
TX001861,2025-07-17T02:29:00,sale,P0058,3,cashier,success,order=ORD000685
TX001862,2025-07-17T04:17:00,sale,P0023,5,cashier,success,order=ORD000500
TX001863,2025-07-17T18:10:00,sale,P0032,4,cashier,success,order=ORD001021
TX001864,2025-07-17T18:10:00,sale,P0076,5,cashier,success,order=ORD001021
TX001865,2025-07-17T18:10:00,sale,P0089,1,cashier,success,order=ORD001021
TX001866,2025-07-17T18:10:00,sale,P0048,3,cashier,success,order=ORD001021
TX001867,2025-07-17T18:10:00,sale,P0012,2,cashier,success,order=ORD001021
TX001868,2025-07-17T18:10:00,sale,P0045,4,cashier,success,order=ORD001021
TX001869,2025-07-18T18:05:00,sale,P0075,1,cashier,success,order=ORD000776
TX001870,2025-07-18T18:05:00,sale,P0022,5,cashier,success,order=ORD000776
TX001871,2025-07-18T18:05:00,sale,P0055,2,cashier,success,order=ORD000776
TX001872,2025-07-19T00:26:00,sale,P0060,21,cashier,success,order=ORD000163
TX001873,2025-07-19T00:26:00,sale,P0086,24,cashier,success,order=ORD000163
TX001874,2025-07-19T00:26:00,sale,P0050,29,cashier,success,order=ORD000163
TX001875,2025-07-19T00:26:00,sale,P0022,10,cashier,success,order=ORD000163
TX001876,2025-07-19T00:26:00,sale,P0027,9,cashier,success,order=ORD000163
TX001877,2025-07-19T03:16:00,sale,P0049,3,cashier,success,order=ORD001147
TX001878,2025-07-19T03:28:00,sale,P0005,2,cashier,success,order=ORD001076
TX001879,2025-07-19T03:28:00,sale,P0061,2,cashier,success,order=ORD001076
TX001880,2025-07-19T04:05:00,sale,P0049,3,cashier,success,order=ORD000109
TX001881,2025-07-19T04:05:00,sale,P0089,2,cashier,success,order=ORD000109
TX001882,2025-07-19T04:05:00,sale,P0086,4,cashier,success,order=ORD000109
TX001883,2025-07-19T04:05:00,sale,P0046,3,cashier,success,order=ORD000109
TX001884,2025-07-19T17:29:00,sale,P0078,4,cashier,success,order=ORD000932
TX001885,2025-07-19T17:29:00,sale,P0064,2,cashier,success,order=ORD000932
TX001886,2025-07-19T17:29:00,sale,P0047,1,cashier,success,order=ORD000932
TX001887,2025-07-19T17:29:00,sale,P0048,4,cashier,success,order=ORD000932
TX001888,2025-07-19T17:29:00,sale,P0084,4,cashier,success,order=ORD000932
TX001889,2025-07-19T17:29:00,sale,P0019,3,cashier,success,order=ORD000932
TX001890,2025-07-19T20:14:00,sale,P0026,2,cashier,success,order=ORD000241
TX001891,2025-07-19T22:38:00,sale,P0017,28,cashier,success,order=ORD000536
TX001892,2025-07-19T22:38:00,sale,P0015,14,cashier,success,order=ORD000536
TX001893,2025-07-19T22:38:00,sale,P0016,13,cashier,success,order=ORD000536
TX001894,2025-07-20T04:48:00,sale,P0075,4,cashier,success,order=ORD000888
TX001895,2025-07-20T04:48:00,sale,P0071,1,cashier,success,order=ORD000888
TX001896,2025-07-20T16:23:00,sale,P0073,2,cashier,success,order=ORD000837
TX001897,2025-07-20T16:23:00,sale,P0074,2,cashier,success,order=ORD000837
TX001898,2025-07-20T23:09:00,sale,P0018,4,cashier,success,order=ORD000801
TX001899,2025-07-20T23:09:00,sale,P0019,4,cashier,success,order=ORD000801
TX001900,2025-07-20T23:09:00,sale,P0015,2,cashier,success,order=ORD000801
TX001901,2025-07-21T04:40:00,sale,P0077,5,cashier,success,order=ORD000573
TX001902,2025-07-21T04:40:00,sale,P0083,4,cashier,success,order=ORD000573
TX001903,2025-07-21T04:40:00,sale,P0029,2,cashier,success,order=ORD000573
TX001904,2025-07-21T04:40:00,sale,P0009,3,cashier,success,order=ORD000573
TX001905,2025-07-21T04:40:00,sale,P0003,2,cashier,success,order=ORD000573
TX001906,2025-07-21T04:40:00,sale,P0017,5,cashier,success,order=ORD000573
TX001907,2025-07-21T18:05:00,sale,P0075,1,cashier,success,order=ORD001092
TX001908,2025-07-21T18:05:00,sale,P0032,4,cashier,success,order=ORD001092
TX001909,2025-07-21T18:05:00,sale,P0006,2,cashier,success,order=ORD001092
TX001910,2025-07-21T18:08:00,sale,P0042,2,cashier,success,order=ORD000263
TX001911,2025-07-21T18:08:00,sale,P0068,2,cashier,success,order=ORD000263
TX001912,2025-07-21T18:08:00,sale,P0043,5,cashier,success,order=ORD000263
TX001913,2025-07-21T19:08:00,sale,P0076,5,cashier,success,order=ORD000969
TX001914,2025-07-21T19:08:00,sale,P0089,2,cashier,success,order=ORD000969
TX001915,2025-07-21T19:08:00,sale,P0057,5,cashier,success,order=ORD000969
TX001916,2025-07-21T19:29:00,sale,P0018,4,cashier,success,order=ORD000191
TX001917,2025-07-21T19:29:00,sale,P0019,5,cashier,success,order=ORD000191
TX001918,2025-07-21T19:29:00,sale,P0069,4,cashier,success,order=ORD000191
TX001919,2025-07-21T19:29:00,sale,P0051,1,cashier,success,order=ORD000191
TX001920,2025-07-21T19:29:00,sale,P0056,4,cashier,success,order=ORD000191
TX001921,2025-07-21T20:29:00,sale,P0089,4,cashier,success,order=ORD000842
TX001922,2025-07-21T20:29:00,sale,P0086,5,cashier,success,order=ORD000842
TX001923,2025-07-21T20:29:00,sale,P0077,5,cashier,success,order=ORD000842
TX001924,2025-07-21T20:29:00,sale,P0085,5,cashier,success,order=ORD000842
TX001925,2025-07-21T21:19:00,sale,P0063,11,cashier,success,order=ORD001053
TX001926,2025-07-21T21:19:00,sale,P0082,6,cashier,success,order=ORD001053
TX001927,2025-07-21T21:19:00,sale,P0087,10,cashier,success,order=ORD001053
TX001928,2025-07-21T21:19:00,sale,P0089,7,cashier,success,order=ORD001053
TX001929,2025-07-21T21:19:00,sale,P0086,8,cashier,success,order=ORD001053
TX001930,2025-07-21T21:50:00,sale,P0049,9,cashier,success,order=ORD000075
TX001931,2025-07-21T21:50:00,sale,P0033,21,cashier,success,order=ORD000075
TX001932,2025-07-21T21:50:00,sale,P0006,24,cashier,success,order=ORD000075
TX001933,2025-07-21T21:50:00,sale,P0054,17,cashier,success,order=ORD000075
TX001934,2025-07-21T21:50:00,sale,P0036,14,cashier,success,order=ORD000075
TX001935,2025-07-21T21:50:00,sale,P0005,21,cashier,success,order=ORD000075
TX001936,2025-07-22T04:02:00,sale,P0057,26,cashier,success,order=ORD000415
TX001937,2025-07-22T04:02:00,sale,P0083,28,cashier,success,order=ORD000415
TX001938,2025-07-22T04:02:00,sale,P0006,5,cashier,success,order=ORD000415
TX001939,2025-07-22T16:16:00,sale,P0040,7,cashier,success,order=ORD000027
TX001940,2025-07-22T16:16:00,sale,P0059,5,cashier,success,order=ORD000027
TX001941,2025-07-22T20:37:00,sale,P0038,18,cashier,success,order=ORD000421
TX001942,2025-07-22T20:37:00,sale,P0039,9,cashier,success,order=ORD000421
TX001943,2025-07-22T20:47:00,sale,P0029,11,cashier,success,order=ORD000044
TX001944,2025-07-22T20:47:00,sale,P0016,28,cashier,success,order=ORD000044
TX001945,2025-07-22T22:07:00,sale,P0009,3,cashier,success,order=ORD000474
TX001946,2025-07-23T21:18:00,sale,P0013,5,cashier,success,order=ORD000193
TX001947,2025-07-23T21:18:00,sale,P0037,5,cashier,success,order=ORD000193
TX001948,2025-07-23T21:41:00,sale,P0088,6,cashier,success,order=ORD000064
TX001949,2025-07-23T21:41:00,sale,P0084,11,cashier,success,order=ORD000064
TX001950,2025-07-23T21:41:00,sale,P0018,9,cashier,success,order=ORD000064
TX001951,2025-07-23T21:41:00,sale,P0019,4,cashier,success,order=ORD000064
TX001952,2025-07-23T22:10:00,sale,P0038,4,cashier,success,order=ORD000482
TX001953,2025-07-23T22:10:00,sale,P0055,4,cashier,success,order=ORD000482
TX001954,2025-07-23T22:14:00,sale,P0020,2,cashier,success,order=ORD001134
TX001955,2025-07-24T00:18:00,sale,P0045,14,cashier,success,order=ORD000136
TX001956,2025-07-24T00:18:00,sale,P0038,11,cashier,success,order=ORD000136
TX001957,2025-07-24T00:18:00,sale,P0062,15,cashier,success,order=ORD000136
TX001958,2025-07-24T00:18:00,sale,P0049,25,cashier,success,order=ORD000136
TX001959,2025-07-24T00:30:00,sale,P0003,5,cashier,success,order=ORD000934
TX001960,2025-07-24T00:30:00,sale,P0017,2,cashier,success,order=ORD000934
TX001961,2025-07-24T00:30:00,sale,P0089,4,cashier,success,order=ORD000934
TX001962,2025-07-24T00:30:00,sale,P0086,3,cashier,success,order=ORD000934
TX001963,2025-07-24T00:44:00,sale,P0076,2,cashier,success,order=ORD001161
TX001964,2025-07-24T00:44:00,sale,P0086,4,cashier,success,order=ORD001161
TX001965,2025-07-24T03:50:00,sale,P0006,12,cashier,success,order=ORD000989
TX001966,2025-07-24T03:50:00,sale,P0043,10,cashier,success,order=ORD000989
TX001967,2025-07-24T03:50:00,sale,P0005,12,cashier,success,order=ORD000989
TX001968,2025-07-25T01:51:00,sale,P0029,5,cashier,success,order=ORD000466
TX001969,2025-07-25T16:25:00,sale,P0029,4,cashier,success,order=ORD000166
TX001970,2025-07-25T16:25:00,sale,P0022,2,cashier,success,order=ORD000166
TX001971,2025-07-25T16:25:00,sale,P0068,4,cashier,success,order=ORD000166
TX001972,2025-07-25T16:25:00,sale,P0083,4,cashier,success,order=ORD000166
TX001973,2025-07-25T17:39:00,sale,P0022,5,cashier,success,order=ORD000443
TX001974,2025-07-25T17:39:00,sale,P0053,3,cashier,success,order=ORD000443
TX001975,2025-07-25T17:39:00,sale,P0058,1,cashier,success,order=ORD000443
TX001976,2025-07-25T20:39:00,sale,P0059,2,cashier,success,order=ORD000374
TX001977,2025-07-25T20:39:00,sale,P0048,4,cashier,success,order=ORD000374
TX001978,2025-07-25T23:24:00,sale,P0048,1,cashier,success,order=ORD000966
TX001979,2025-07-25T23:24:00,sale,P0088,4,cashier,success,order=ORD000966
TX001980,2025-07-25T23:24:00,sale,P0084,5,cashier,success,order=ORD000966
TX001981,2025-07-26T00:26:00,sale,P0019,3,cashier,success,order=ORD000698
TX001982,2025-07-26T00:26:00,sale,P0083,5,cashier,success,order=ORD000698
TX001983,2025-07-26T00:58:00,sale,P0086,4,cashier,success,order=ORD000835
TX001984,2025-07-26T01:45:00,sale,P0074,2,cashier,success,order=ORD001098
TX001985,2025-07-26T01:45:00,sale,P0025,5,cashier,success,order=ORD001098
TX001986,2025-07-26T01:45:00,sale,P0071,3,cashier,success,order=ORD001098
TX001987,2025-07-26T01:45:00,sale,P0083,5,cashier,success,order=ORD001098
TX001988,2025-07-26T02:06:00,sale,P0013,4,cashier,success,order=ORD000085
TX001989,2025-07-26T23:37:00,sale,P0002,3,cashier,success,order=ORD000518
TX001990,2025-07-26T23:37:00,sale,P0011,3,cashier,success,order=ORD000518
TX001991,2025-07-26T23:48:00,sale,P0076,3,cashier,success,order=ORD000699
TX001992,2025-07-26T23:48:00,sale,P0089,1,cashier,success,order=ORD000699
TX001993,2025-07-26T23:48:00,sale,P0085,4,cashier,success,order=ORD000699
TX001994,2025-07-27T04:49:00,sale,P0027,2,cashier,success,order=ORD000462
TX001995,2025-07-27T04:49:00,sale,P0052,4,cashier,success,order=ORD000462
TX001996,2025-07-27T04:49:00,sale,P0004,1,cashier,success,order=ORD000462
TX001997,2025-07-27T16:37:00,sale,P0079,2,cashier,success,order=ORD000870
TX001998,2025-07-27T16:37:00,sale,P0089,5,cashier,success,order=ORD000870
TX001999,2025-07-27T16:37:00,sale,P0015,4,cashier,success,order=ORD000870
TX002000,2025-07-27T16:37:00,sale,P0016,3,cashier,success,order=ORD000870
TX002001,2025-07-27T19:07:00,sale,P0003,18,cashier,success,order=ORD000376
TX002002,2025-07-28T04:16:00,sale,P0036,5,cashier,success,order=ORD000860
TX002003,2025-07-28T04:16:00,sale,P0045,1,cashier,success,order=ORD000860
TX002004,2025-07-28T16:34:00,sale,P0053,7,cashier,success,order=ORD000735
TX002005,2025-07-28T16:34:00,sale,P0047,20,cashier,success,order=ORD000735
TX002006,2025-07-28T16:34:00,sale,P0048,18,cashier,success,order=ORD000735
TX002007,2025-07-28T17:14:00,sale,P0064,2,cashier,success,order=ORD001023
TX002008,2025-07-30T01:18:00,sale,P0006,1,cashier,success,order=ORD000539
TX002009,2025-07-30T01:18:00,sale,P0076,5,cashier,success,order=ORD000539
TX002010,2025-07-30T01:18:00,sale,P0089,4,cashier,success,order=ORD000539
TX002011,2025-07-30T02:09:00,sale,P0072,15,cashier,success,order=ORD000019
TX002012,2025-07-30T16:01:00,sale,P0025,2,cashier,success,order=ORD000102
TX002013,2025-07-30T16:01:00,sale,P0089,1,cashier,success,order=ORD000102
TX002014,2025-07-30T16:01:00,sale,P0086,2,cashier,success,order=ORD000102
TX002015,2025-07-30T16:15:00,sale,P0051,2,cashier,success,order=ORD000218
TX002016,2025-07-30T16:15:00,sale,P0059,3,cashier,success,order=ORD000218
TX002017,2025-07-31T01:43:00,sale,P0019,8,cashier,success,order=ORD000132
TX002018,2025-07-31T01:43:00,sale,P0083,4,cashier,success,order=ORD000132
TX002019,2025-07-31T02:08:00,sale,P0067,5,cashier,success,order=ORD001094
TX002020,2025-07-31T02:08:00,sale,P0049,5,cashier,success,order=ORD001094
TX002021,2025-07-31T02:08:00,sale,P0028,2,cashier,success,order=ORD001094
TX002022,2025-07-31T02:08:00,sale,P0059,1,cashier,success,order=ORD001094
TX002023,2025-07-31T03:56:00,sale,P0020,4,cashier,success,order=ORD000781
TX002024,2025-07-31T03:56:00,sale,P0036,4,cashier,success,order=ORD000781
TX002025,2025-08-01T16:56:00,sale,P0019,5,cashier,success,order=ORD000933
TX002026,2025-08-01T16:56:00,sale,P0033,5,cashier,success,order=ORD000933
TX002027,2025-08-01T16:56:00,sale,P0013,5,cashier,success,order=ORD000933
TX002028,2025-08-01T18:35:00,sale,P0050,4,cashier,success,order=ORD000352
TX002029,2025-08-01T18:35:00,sale,P0085,3,cashier,success,order=ORD000352
TX002030,2025-08-01T21:50:00,sale,P0076,2,cashier,success,order=ORD000256
TX002031,2025-08-01T21:50:00,sale,P0089,2,cashier,success,order=ORD000256
TX002032,2025-08-01T21:50:00,sale,P0005,2,cashier,success,order=ORD000256
TX002033,2025-08-01T21:50:00,sale,P0007,2,cashier,success,order=ORD000256
TX002034,2025-08-01T21:50:00,sale,P0043,5,cashier,success,order=ORD000256
TX002035,2025-08-01T22:47:00,sale,P0044,8,cashier,success,order=ORD000485
TX002036,2025-08-01T22:47:00,sale,P0057,23,cashier,success,order=ORD000485
TX002037,2025-08-02T02:51:00,sale,P0010,1,cashier,success,order=ORD001175
TX002038,2025-08-02T18:18:00,sale,P0059,4,cashier,success,order=ORD000306
TX002039,2025-08-02T18:18:00,sale,P0013,5,cashier,success,order=ORD000306
TX002040,2025-08-02T18:18:00,sale,P0008,4,cashier,success,order=ORD000306
TX002041,2025-08-02T18:18:00,sale,P0002,5,cashier,success,order=ORD000306
TX002042,2025-08-02T18:18:00,sale,P0043,2,cashier,success,order=ORD000306
TX002043,2025-08-02T18:18:00,sale,P0006,5,cashier,success,order=ORD000306
TX002044,2025-08-03T01:47:00,sale,P0008,4,cashier,success,order=ORD000620
TX002045,2025-08-03T01:47:00,sale,P0049,3,cashier,success,order=ORD000620
TX002046,2025-08-03T01:47:00,sale,P0087,3,cashier,success,order=ORD000620
TX002047,2025-08-03T04:46:00,sale,P0086,3,cashier,success,order=ORD000717
TX002048,2025-08-03T04:46:00,sale,P0042,3,cashier,success,order=ORD000717
TX002049,2025-08-03T23:30:00,sale,P0072,22,cashier,success,order=ORD000565
TX002050,2025-08-03T23:30:00,sale,P0088,7,cashier,success,order=ORD000565
TX002051,2025-08-03T23:30:00,sale,P0084,9,cashier,success,order=ORD000565
TX002052,2025-08-03T23:46:00,sale,P0047,2,cashier,success,order=ORD000974
TX002053,2025-08-03T23:46:00,sale,P0048,1,cashier,success,order=ORD000974
TX002054,2025-08-03T23:46:00,sale,P0038,1,cashier,success,order=ORD000974
TX002055,2025-08-03T23:46:00,sale,P0078,3,cashier,success,order=ORD000974
TX002056,2025-08-03T23:46:00,sale,P0079,4,cashier,success,order=ORD000974
TX002057,2025-08-04T02:58:00,sale,P0005,3,cashier,success,order=ORD000355
TX002058,2025-08-04T02:58:00,sale,P0026,3,cashier,success,order=ORD000355
TX002059,2025-08-04T02:58:00,sale,P0057,3,cashier,success,order=ORD000355
TX002060,2025-08-04T02:58:00,sale,P0008,5,cashier,success,order=ORD000355
TX002061,2025-08-04T02:58:00,sale,P0018,2,cashier,success,order=ORD000355
TX002062,2025-08-04T03:29:00,sale,P0089,5,cashier,success,order=ORD000519
TX002063,2025-08-04T23:29:00,sale,P0065,11,cashier,success,order=ORD000745
TX002064,2025-08-04T23:29:00,sale,P0027,3,cashier,success,order=ORD000745
TX002065,2025-08-05T22:05:00,sale,P0088,4,cashier,success,order=ORD001110
TX002066,2025-08-05T22:05:00,sale,P0084,1,cashier,success,order=ORD001110
TX002067,2025-08-05T22:05:00,sale,P0008,2,cashier,success,order=ORD001110
TX002068,2025-08-06T16:39:00,sale,P0008,11,cashier,success,order=ORD001022
TX002069,2025-08-06T16:39:00,sale,P0090,4,cashier,success,order=ORD001022
TX002070,2025-08-06T17:11:00,sale,P0028,4,cashier,success,order=ORD000650
TX002071,2025-08-06T17:11:00,sale,P0010,5,cashier,success,order=ORD000650
TX002072,2025-08-06T21:11:00,sale,P0023,10,cashier,success,order=ORD001044
TX002073,2025-08-06T21:11:00,sale,P0059,10,cashier,success,order=ORD001044
TX002074,2025-08-06T23:38:00,sale,P0025,5,cashier,success,order=ORD000040
TX002075,2025-08-06T23:38:00,sale,P0069,3,cashier,success,order=ORD000040
TX002076,2025-08-06T23:38:00,sale,P0051,4,cashier,success,order=ORD000040
TX002077,2025-08-07T01:25:00,sale,P0002,2,cashier,success,order=ORD000718
TX002078,2025-08-07T01:25:00,sale,P0006,3,cashier,success,order=ORD000718
TX002079,2025-08-07T01:25:00,sale,P0043,3,cashier,success,order=ORD000718
TX002080,2025-08-07T01:25:00,sale,P0058,4,cashier,success,order=ORD000718
TX002081,2025-08-07T03:57:00,sale,P0077,5,cashier,success,order=ORD000351
TX002082,2025-08-07T03:57:00,sale,P0013,4,cashier,success,order=ORD000351
TX002083,2025-08-07T21:24:00,sale,P0026,4,cashier,success,order=ORD000350
TX002084,2025-08-07T21:24:00,sale,P0032,4,cashier,success,order=ORD000350
TX002085,2025-08-07T22:27:00,sale,P0044,3,cashier,success,order=ORD000769
TX002086,2025-08-08T01:54:00,sale,P0047,2,cashier,success,order=ORD000286
TX002087,2025-08-08T01:54:00,sale,P0032,3,cashier,success,order=ORD000286
TX002088,2025-08-08T01:54:00,sale,P0006,1,cashier,success,order=ORD000286
TX002089,2025-08-08T02:24:00,sale,P0050,3,cashier,success,order=ORD000617
TX002090,2025-08-08T02:24:00,sale,P0012,3,cashier,success,order=ORD000617
