order_id,product_id,quantity,selling_price,customer_id,order_date,payment_method,sales_channel,discount,city,customer_type,join_date,product_name,category,brand,unit,unit_price,reorder_level,source_type,year_month,line_revenue,allocated_discount,net_revenue
ORD000689,P0016,4,25000.0,C0010,2025-11-02 17:22:00,transfer,shopee,0.0,Cần Thơ,retail,2024-05-20,Ống mực bút máy xanh,Bút viết,Hồng Hà,hộp,25000.0,25,lecturer_sample,2025-11,100000.0,0.0,100000.0
ORD000690,P0029,1,25000.0,C0063,2025-09-27 01:29:00,e-wallet,online,5000.0,Hải Phòng,retail,2023-12-28,Kéo học sinh 13 cm,Dụng cụ học tập,Deli,chiếc,25000.0,18,lecturer_sample,2025-09,25000.0,5000.0,20000.0
ORD000691,P0087,4,662300.0,C0164,2025-06-04 22:25:00,cash,shopee,0.0,Biên Hòa,retail,2024-11-18,Shakespeare's Sonnets,Sách,Unknown,quyển,681780.0,21,public_website,2025-06,2649200.0,0.0,2649200.0
ORD000692,P0078,4,1653300.0,C0147,2025-05-14 20:39:00,e-wallet,offline,0.0,Đà Nẵng,retail,2024-09-06,Soumission,Sách,Unknown,quyển,1653300.0,22,public_website,2025-05,6613200.0,0.0,6613200.0
ORD000692,P0079,2,1578060.0,C0147,2025-05-14 20:39:00,e-wallet,offline,0.0,Đà Nẵng,retail,2024-09-06,Sharp Objects,Sách,Unknown,quyển,1578060.0,24,public_website,2025-05,3156120.0,0.0,3156120.0
ORD000692,P0074,1,499750.0,C0147,2025-05-14 20:39:00,e-wallet,offline,0.0,Đà Nẵng,retail,2024-09-06,Apple iPhone Charger,Phụ kiện máy tính,Apple,cái,499750.0,6,public_api,2025-05,499750.0,0.0,499750.0
ORD000693,P0019,4,22000.0,C0047,2025-12-14 20:17:00,transfer,offline,0.0,Hải Phòng,retail,2024-08-13,Ruột chì kim 0.5 mm,Bút viết,Pentel,hộp,22000.0,25,lecturer_sample,2025-12,88000.0,0.0,88000.0
ORD000694,P0063,5,34999750.0,C0163,2025-06-12 17:14:00,e-wallet,online,0.0,Đà Nẵng,student,2024-03-19,Huawei Matebook X Pro,Thiết bị văn phòng,Huawei,chiếc,34999750.0,15,public_api,2025-06,174998750.0,0.0,174998750.0
ORD000694,P0045,4,1850000.0,C0163,2025-06-12 17:14:00,e-wallet,online,0.0,Đà Nẵng,student,2024-03-19,Máy hủy tài liệu,Thiết bị văn phòng,Silicon,chiếc,1850000.0,3,lecturer_sample,2025-06,7400000.0,0.0,7400000.0
ORD000695,P0076,13,1708410.0,C0143,2025-01-07 21:21:00,transfer,shopee,0.0,Huế,wholesale,2024-01-02,A Light in the Attic,Sách,Unknown,quyển,1708410.0,16,public_website,2025-01,22209330.0,0.0,22209330.0
ORD000695,P0089,26,1703302.0,C0143,2025-01-07 21:21:00,transfer,shopee,0.0,Huế,wholesale,2024-01-02,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Sách,Unknown,quyển,1725570.0,27,public_website,2025-01,44285852.0,0.0,44285852.0
ORD000695,P0078,25,1653300.0,C0143,2025-01-07 21:21:00,transfer,shopee,0.0,Huế,wholesale,2024-01-02,Soumission,Sách,Unknown,quyển,1653300.0,22,public_website,2025-01,41332500.0,0.0,41332500.0
ORD000695,P0079,16,1578060.0,C0143,2025-01-07 21:21:00,transfer,shopee,0.0,Huế,wholesale,2024-01-02,Sharp Objects,Sách,Unknown,quyển,1578060.0,24,public_website,2025-01,25248960.0,0.0,25248960.0
ORD000696,P0028,4,70364.0,C0192,2025-09-29 21:19:00,card,online,10000.0,Nha Trang,retail,2024-05-18,Bộ màu nước 12 màu,Dụng cụ học tập,Pentel,bộ,78000.0,12,lecturer_sample,2025-09,281456.0,6304.227068288925,275151.77293171105
ORD000696,P0059,3,55000.0,C0192,2025-09-29 21:19:00,card,online,10000.0,Nha Trang,retail,2024-05-18,Tấm lót chuột,Phụ kiện máy tính,OEM,chiếc,55000.0,20,lecturer_sample,2025-09,165000.0,3695.7729317110757,161304.22706828892
ORD000697,P0035,1,16000.0,C0126,2025-05-01 22:58:00,transfer,offline,50000.0,Hải Phòng,retail,2024-06-25,Túi hồ sơ dây buộc,Hồ sơ và lưu trữ,Hồng Hà,chiếc,16000.0,25,lecturer_sample,2025-05,16000.0,598.2131373587096,15401.786862641291
ORD000697,P0087,2,660658.0,C0126,2025-05-01 22:58:00,transfer,offline,50000.0,Hải Phòng,retail,2024-06-25,Shakespeare's Sonnets,Sách,Unknown,quyển,681780.0,21,public_website,2025-05,1321316.0,49401.78686264129,1271914.2131373587
ORD000698,P0019,3,22000.0,C0189,2025-07-26 00:26:00,card,online,0.0,Đà Nẵng,student,2024-07-04,Ruột chì kim 0.5 mm,Bút viết,Pentel,hộp,22000.0,25,lecturer_sample,2025-07,66000.0,0.0,66000.0
ORD000698,P0083,5,591690.0,C0189,2025-07-26 00:26:00,card,online,0.0,Đà Nẵng,student,2024-07-04,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Sách,Unknown,quyển,591690.0,10,public_website,2025-07,2958450.0,0.0,2958450.0
ORD000699,P0076,3,1638463.0,C0220,2025-07-26 23:48:00,cash,online,20000.0,Hải Phòng,student,2024-07-15,A Light in the Attic,Sách,Unknown,quyển,1708410.0,16,public_website,2025-07,4915389.0,7509.813740038157,4907879.186259962
ORD000699,P0089,1,1725570.0,C0220,2025-07-26 23:48:00,cash,online,20000.0,Hải Phòng,student,2024-07-15,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Sách,Unknown,quyển,1725570.0,27,public_website,2025-07,1725570.0,2636.3547819709984,1722933.645218029
ORD000699,P0085,4,1612404.0,C0220,2025-07-26 23:48:00,cash,online,20000.0,Hải Phòng,student,2024-07-15,The Black Maria,Sách,Unknown,quyển,1720950.0,16,public_website,2025-07,6449616.0,9853.831477990845,6439762.168522009
ORD000700,P0055,3,280000.0,C0163,2025-01-16 01:14:00,e-wallet,website,0.0,Đà Nẵng,student,2024-03-19,Thẻ nhớ microSD 64 GB,Phụ kiện máy tính,SanDisk,chiếc,280000.0,10,lecturer_sample,2025-01,840000.0,0.0,840000.0
ORD000701,P0087,2,681780.0,C0043,2025-10-20 02:30:00,transfer,website,0.0,Biên Hòa,retail,2024-02-16,Shakespeare's Sonnets,Sách,Unknown,quyển,681780.0,21,public_website,2025-10,1363560.0,0.0,1363560.0
ORD000701,P0003,2,14000.0,C0043,2025-10-20 02:30:00,transfer,website,0.0,Biên Hòa,retail,2024-02-16,Vở ô ly 96 trang,Vở và giấy,Hồng Hà,quyển,14000.0,35,lecturer_sample,2025-10,28000.0,0.0,28000.0
ORD000701,P0073,2,2499750.0,C0043,2025-10-20 02:30:00,transfer,website,0.0,Biên Hòa,retail,2024-02-16,Apple HomePod Mini Cosmic Grey,Phụ kiện máy tính,Apple,cái,2499750.0,5,public_api,2025-10,4999500.0,0.0,4999500.0
ORD000701,P0074,3,499750.0,C0043,2025-10-20 02:30:00,transfer,website,0.0,Biên Hòa,retail,2024-02-16,Apple iPhone Charger,Phụ kiện máy tính,Apple,cái,499750.0,6,public_api,2025-10,1499250.0,0.0,1499250.0
ORD000702,P0060,5,390000.0,C0008,2025-04-17 01:29:00,transfer,website,0.0,Cần Thơ,student,2024-09-24,Tai nghe có mic,Phụ kiện máy tính,Rapoo,chiếc,390000.0,8,lecturer_sample,2025-04,1950000.0,0.0,1950000.0
ORD000702,P0039,5,27398.0,C0008,2025-04-17 01:29:00,transfer,website,0.0,Cần Thơ,student,2024-09-24,Kẹp bướm 25 mm,Hồ sơ và lưu trữ,Deli,hộp,28000.0,25,lecturer_sample,2025-04,136990.0,0.0,136990.0
ORD000703,P0002,5,18000.0,C0041,2025-05-06 23:46:00,cash,shopee,0.0,Cần Thơ,student,2024-08-28,Vở kẻ ngang 120 trang,Vở và giấy,Campus,quyển,18000.0,30,lecturer_sample,2025-05,90000.0,0.0,90000.0
ORD000703,P0011,5,4697.0,C0041,2025-05-06 23:46:00,cash,shopee,0.0,Cần Thơ,student,2024-08-28,Bút bi xanh 0.5 mm,Bút viết,Thiên Long,cây,5000.0,70,lecturer_sample,2025-05,23485.0,0.0,23485.0
ORD000703,P0059,1,55000.0,C0041,2025-05-06 23:46:00,cash,shopee,0.0,Cần Thơ,student,2024-08-28,Tấm lót chuột,Phụ kiện máy tính,OEM,chiếc,55000.0,20,lecturer_sample,2025-05,55000.0,0.0,55000.0
ORD000703,P0079,4,1523244.0,C0041,2025-05-06 23:46:00,cash,shopee,0.0,Cần Thơ,student,2024-08-28,Sharp Objects,Sách,Unknown,quyển,1578060.0,24,public_website,2025-05,6092976.0,0.0,6092976.0
ORD000703,P0078,1,1653300.0,C0041,2025-05-06 23:46:00,cash,shopee,0.0,Cần Thơ,student,2024-08-28,Soumission,Sách,Unknown,quyển,1653300.0,22,public_website,2025-05,1653300.0,0.0,1653300.0
ORD000703,P0007,5,99000.0,C0041,2025-05-06 23:46:00,cash,shopee,0.0,Cần Thơ,student,2024-08-28,Giấy in A4 80 gsm,Vở và giấy,PaperOne,ram,99000.0,20,lecturer_sample,2025-05,495000.0,0.0,495000.0
ORD000703,P0043,4,3190000.0,C0041,2025-05-06 23:46:00,cash,shopee,0.0,Cần Thơ,student,2024-08-28,Máy in laser đơn sắc,Thiết bị văn phòng,Brother,chiếc,3190000.0,3,lecturer_sample,2025-05,12760000.0,0.0,12760000.0
ORD000704,P0076,2,1569871.0,C0032,2025-02-23 18:54:00,card,offline,50000.0,Hải Phòng,student,2024-02-07,A Light in the Attic,Sách,Unknown,quyển,1708410.0,16,public_website,2025-02,3139742.0,47503.587269444935,3092238.412730555
ORD000704,P0010,1,165000.0,C0032,2025-02-23 18:54:00,card,offline,50000.0,Hải Phòng,student,2024-02-07,Giấy photo A3 70 gsm,Vở và giấy,Double A,ram,165000.0,10,lecturer_sample,2025-02,165000.0,2496.412730555063,162503.58726944495
ORD000705,P0069,5,2499750.0,C0178,2025-02-07 23:57:00,e-wallet,shopee,0.0,Hà Nội,retail,2024-06-27,Amazon Echo Plus,Phụ kiện máy tính,Amazon,cái,2499750.0,12,public_api,2025-02,12498750.0,0.0,12498750.0
ORD000705,P0030,1,12787.0,C0178,2025-02-07 23:57:00,e-wallet,shopee,0.0,Hà Nội,retail,2024-06-27,Hồ khô 15 g,Dụng cụ học tập,Thiên Long,thỏi,14000.0,28,lecturer_sample,2025-02,12787.0,0.0,12787.0
ORD000705,P0061,3,49999750.0,C0178,2025-02-07 23:57:00,e-wallet,shopee,0.0,Hà Nội,retail,2024-06-27,Apple MacBook Pro 14 Inch Space Grey,Thiết bị văn phòng,Apple,chiếc,49999750.0,5,public_api,2025-02,149999250.0,0.0,149999250.0
ORD000706,P0087,2,656252.0,C0095,2025-10-16 21:45:00,e-wallet,shopee,0.0,Huế,retail,2024-03-11,Shakespeare's Sonnets,Sách,Unknown,quyển,681780.0,21,public_website,2025-10,1312504.0,0.0,1312504.0
ORD000706,P0015,2,45000.0,C0095,2025-10-16 21:45:00,e-wallet,shopee,0.0,Huế,retail,2024-03-11,Bút máy học sinh,Bút viết,Hồng Hà,cây,45000.0,20,lecturer_sample,2025-10,90000.0,0.0,90000.0
ORD000707,P0078,5,1636189.0,C0220,2025-07-16 20:40:00,card,offline,5000.0,Hải Phòng,student,2024-07-15,Soumission,Sách,Unknown,quyển,1653300.0,22,public_website,2025-07,8180945.0,5000.0,8175945.0
ORD000708,P0031,17,3775.0,C0104,2025-09-03 01:57:00,card,online,0.0,Hà Nội,wholesale,2024-10-27,Bìa lá A4 trong,Hồ sơ và lưu trữ,Plus,chiếc,4000.0,60,lecturer_sample,2025-09,64175.0,0.0,64175.0
ORD000708,P0006,10,77358.0,C0104,2025-09-03 01:57:00,card,online,0.0,Hà Nội,wholesale,2024-10-27,Giấy in A4 70 gsm,Vở và giấy,Double A,ram,82000.0,25,lecturer_sample,2025-09,773580.0,0.0,773580.0
ORD000709,P0030,3,14000.0,C0124,2025-07-14 16:42:00,cash,online,0.0,Nha Trang,retail,2024-02-26,Hồ khô 15 g,Dụng cụ học tập,Thiên Long,thỏi,14000.0,28,lecturer_sample,2025-07,42000.0,0.0,42000.0
ORD000709,P0028,5,76562.0,C0124,2025-07-14 16:42:00,cash,online,0.0,Nha Trang,retail,2024-02-26,Bộ màu nước 12 màu,Dụng cụ học tập,Pentel,bộ,78000.0,12,lecturer_sample,2025-07,382810.0,0.0,382810.0
ORD000709,P0020,5,82172.0,C0124,2025-07-14 16:42:00,cash,online,0.0,Nha Trang,retail,2024-02-26,Bút dạ quang 5 màu,Bút viết,Stabilo,bộ,85000.0,15,lecturer_sample,2025-07,410860.0,0.0,410860.0
ORD000709,P0025,3,15000.0,C0124,2025-07-14 16:42:00,cash,online,0.0,Nha Trang,retail,2024-02-26,Gọt bút chì có hộp,Dụng cụ học tập,Deli,chiếc,15000.0,25,lecturer_sample,2025-07,45000.0,0.0,45000.0
ORD000710,P0025,6,15000.0,C0103,2025-11-17 17:21:00,cash,website,0.0,Cần Thơ,wholesale,2024-09-01,Gọt bút chì có hộp,Dụng cụ học tập,Deli,chiếc,15000.0,25,lecturer_sample,2025-11,90000.0,0.0,90000.0
ORD000710,P0088,21,576180.0,C0103,2025-11-17 17:21:00,cash,website,0.0,Cần Thơ,wholesale,2024-09-01,Set Me Free,Sách,Unknown,quyển,576180.0,24,public_website,2025-11,12099780.0,0.0,12099780.0
ORD000711,P0022,2,17686.0,C0066,2025-04-05 03:59:00,card,offline,20000.0,Đà Nẵng,student,2024-03-16,Thước ê ke 2 chiếc,Dụng cụ học tập,Deli,bộ,18000.0,20,lecturer_sample,2025-04,35372.0,7.070661599798955,35364.9293384002
ORD000711,P0061,2,49999750.0,C0066,2025-04-05 03:59:00,card,offline,20000.0,Đà Nẵng,student,2024-03-16,Apple MacBook Pro 14 Inch Space Grey,Thiết bị văn phòng,Apple,chiếc,49999750.0,5,public_api,2025-04,99999500.0,19989.33124078637,99979510.66875921
ORD000711,P0040,1,18000.0,C0066,2025-04-05 03:59:00,card,offline,20000.0,Đà Nẵng,student,2024-03-16,Kẹp giấy 33 mm,Hồ sơ và lưu trữ,Plus,hộp,18000.0,30,lecturer_sample,2025-04,18000.0,3.598097613829616,17996.40190238617
ORD000712,P0009,1,18000.0,C0063,2025-10-28 04:37:00,cash,offline,0.0,Hải Phòng,retail,2023-12-28,Giấy note 3 x 3 inch,Vở và giấy,Deli,xấp,18000.0,30,lecturer_sample,2025-10,18000.0,0.0,18000.0
ORD000712,P0079,4,1578060.0,C0063,2025-10-28 04:37:00,cash,offline,0.0,Hải Phòng,retail,2023-12-28,Sharp Objects,Sách,Unknown,quyển,1578060.0,24,public_website,2025-10,6312240.0,0.0,6312240.0
ORD000712,P0089,5,1725570.0,C0063,2025-10-28 04:37:00,cash,offline,0.0,Hải Phòng,retail,2023-12-28,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Sách,Unknown,quyển,1725570.0,27,public_website,2025-10,8627850.0,0.0,8627850.0
ORD000713,P0038,2,35000.0,C0154,2025-09-07 20:36:00,e-wallet,shopee,0.0,Huế,retail,2024-04-21,Nhãn dán phân loại,Hồ sơ và lưu trữ,Avery,xấp,35000.0,18,lecturer_sample,2025-09,70000.0,0.0,70000.0
ORD000714,P0023,3,42000.0,C0163,2025-11-12 04:29:00,card,website,0.0,Đà Nẵng,student,2024-03-19,Compa học sinh,Dụng cụ học tập,Maped,chiếc,42000.0,15,lecturer_sample,2025-11,126000.0,0.0,126000.0
ORD000714,P0036,5,185000.0,C0163,2025-11-12 04:29:00,card,website,0.0,Đà Nẵng,student,2024-03-19,Khay tài liệu 3 tầng,Hồ sơ và lưu trữ,Deli,bộ,185000.0,8,lecturer_sample,2025-11,925000.0,0.0,925000.0
ORD000714,P0025,3,15000.0,C0163,2025-11-12 04:29:00,card,website,0.0,Đà Nẵng,student,2024-03-19,Gọt bút chì có hộp,Dụng cụ học tập,Deli,chiếc,15000.0,25,lecturer_sample,2025-11,45000.0,0.0,45000.0
ORD000714,P0056,5,180000.0,C0163,2025-11-12 04:29:00,card,website,0.0,Đà Nẵng,student,2024-03-19,Cáp HDMI 2 m,Phụ kiện máy tính,Ugreen,sợi,180000.0,12,lecturer_sample,2025-11,900000.0,0.0,900000.0
ORD000714,P0029,4,25000.0,C0163,2025-11-12 04:29:00,card,website,0.0,Đà Nẵng,student,2024-03-19,Kéo học sinh 13 cm,Dụng cụ học tập,Deli,chiếc,25000.0,18,lecturer_sample,2025-11,100000.0,0.0,100000.0
ORD000715,P0088,4,576180.0,C0194,2025-04-04 23:00:00,card,offline,0.0,Hà Nội,student,2024-07-25,Set Me Free,Sách,Unknown,quyển,576180.0,24,public_website,2025-04,2304720.0,0.0,2304720.0
ORD000715,P0084,5,684215.0,C0194,2025-04-04 23:00:00,card,offline,0.0,Hà Nội,student,2024-07-25,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Sách,Unknown,quyển,745800.0,13,public_website,2025-04,3421075.0,0.0,3421075.0
ORD000715,P0015,1,41364.0,C0194,2025-04-04 23:00:00,card,offline,0.0,Hà Nội,student,2024-07-25,Bút máy học sinh,Bút viết,Hồng Hà,cây,45000.0,20,lecturer_sample,2025-04,41364.0,0.0,41364.0
ORD000715,P0016,5,25000.0,C0194,2025-04-04 23:00:00,card,offline,0.0,Hà Nội,student,2024-07-25,Ống mực bút máy xanh,Bút viết,Hồng Hà,hộp,25000.0,25,lecturer_sample,2025-04,125000.0,0.0,125000.0
ORD000716,P0086,2,440854.0,C0197,2025-09-29 23:06:00,transfer,shopee,0.0,Hải Phòng,student,2024-04-02,"Starving Hearts (Triangular Trade Trilogy, #1)",Sách,Unknown,quyển,461670.0,19,public_website,2025-09,881708.0,0.0,881708.0
ORD000716,P0019,2,22000.0,C0197,2025-09-29 23:06:00,transfer,shopee,0.0,Hải Phòng,student,2024-04-02,Ruột chì kim 0.5 mm,Bút viết,Pentel,hộp,22000.0,25,lecturer_sample,2025-09,44000.0,0.0,44000.0
ORD000716,P0059,5,52735.0,C0197,2025-09-29 23:06:00,transfer,shopee,0.0,Hải Phòng,student,2024-04-02,Tấm lót chuột,Phụ kiện máy tính,OEM,chiếc,55000.0,20,lecturer_sample,2025-09,263675.0,0.0,263675.0
ORD000717,P0086,3,461670.0,C0202,2025-08-03 04:46:00,card,offline,0.0,TP. Hồ Chí Minh,student,2024-10-03,"Starving Hearts (Triangular Trade Trilogy, #1)",Sách,Unknown,quyển,461670.0,19,public_website,2025-08,1385010.0,0.0,1385010.0
ORD000717,P0042,3,38992.0,C0202,2025-08-03 04:46:00,card,offline,0.0,TP. Hồ Chí Minh,student,2024-10-03,Pin AAA 4 viên,Thiết bị văn phòng,Panasonic,vỉ,42000.0,22,lecturer_sample,2025-08,116976.0,0.0,116976.0
ORD000718,P0002,2,18000.0,C0079,2025-08-07 01:25:00,card,offline,50000.0,Hải Phòng,retail,2024-12-17,Vở kẻ ngang 120 trang,Vở và giấy,Campus,quyển,18000.0,30,lecturer_sample,2025-08,36000.0,161.39103289902408,35838.608967100976
ORD000718,P0006,3,82000.0,C0079,2025-08-07 01:25:00,card,offline,50000.0,Hải Phòng,retail,2024-12-17,Giấy in A4 70 gsm,Vở và giấy,Double A,ram,82000.0,25,lecturer_sample,2025-08,246000.0,1102.8387248099978,244897.16127519
ORD000718,P0043,3,3190000.0,C0079,2025-08-07 01:25:00,card,offline,50000.0,Hải Phòng,retail,2024-12-17,Máy in laser đơn sắc,Thiết bị văn phòng,Brother,chiếc,3190000.0,3,lecturer_sample,2025-08,9570000.0,42903.116245657235,9527096.883754343
ORD000718,P0058,4,325259.0,C0079,2025-08-07 01:25:00,card,offline,50000.0,Hải Phòng,retail,2024-12-17,Bộ chia USB 4 cổng,Phụ kiện máy tính,Ugreen,chiếc,350000.0,8,lecturer_sample,2025-08,1301036.0,5832.653996633741,1295203.3460033662
ORD000719,P0039,1,26183.0,C0144,2025-04-14 04:13:00,e-wallet,website,50000.0,TP. Hồ Chí Minh,student,2024-11-01,Kẹp bướm 25 mm,Hồ sơ và lưu trữ,Deli,hộp,28000.0,25,lecturer_sample,2025-04,26183.0,3183.8621732902384,22999.13782670976
ORD000719,P0025,4,15000.0,C0144,2025-04-14 04:13:00,e-wallet,website,50000.0,TP. Hồ Chí Minh,student,2024-11-01,Gọt bút chì có hộp,Dụng cụ học tập,Deli,chiếc,15000.0,25,lecturer_sample,2025-04,60000.0,7296.021479487235,52703.97852051276
ORD000719,P0008,5,65000.0,C0144,2025-04-14 04:13:00,e-wallet,website,50000.0,TP. Hồ Chí Minh,student,2024-11-01,Giấy màu A4 100 tờ,Vở và giấy,IK Plus,xấp,65000.0,15,lecturer_sample,2025-04,325000.0,39520.11634722253,285479.88365277747
ORD000720,P0048,28,12000.0,C0016,2025-02-21 16:40:00,e-wallet,offline,0.0,Huế,wholesale,2024-10-14,Kim bấm số 10,Thiết bị văn phòng,Max,hộp,12000.0,35,lecturer_sample,2025-02,336000.0,0.0,336000.0
ORD000720,P0039,29,27277.0,C0016,2025-02-21 16:40:00,e-wallet,offline,0.0,Huế,wholesale,2024-10-14,Kẹp bướm 25 mm,Hồ sơ và lưu trữ,Deli,hộp,28000.0,25,lecturer_sample,2025-02,791033.0,0.0,791033.0
ORD000721,P0008,6,65000.0,C0039,2025-10-29 20:36:00,card,online,0.0,Cần Thơ,office,2024-07-24,Giấy màu A4 100 tờ,Vở và giấy,IK Plus,xấp,65000.0,15,lecturer_sample,2025-10,390000.0,0.0,390000.0
ORD000722,P0028,2,78000.0,C0036,2025-02-05 04:44:00,transfer,offline,0.0,TP. Hồ Chí Minh,retail,2023-12-22,Bộ màu nước 12 màu,Dụng cụ học tập,Pentel,bộ,78000.0,12,lecturer_sample,2025-02,156000.0,0.0,156000.0
ORD000722,P0078,3,1653300.0,C0036,2025-02-05 04:44:00,transfer,offline,0.0,TP. Hồ Chí Minh,retail,2023-12-22,Soumission,Sách,Unknown,quyển,1653300.0,22,public_website,2025-02,4959900.0,0.0,4959900.0
ORD000722,P0039,3,28000.0,C0036,2025-02-05 04:44:00,transfer,offline,0.0,TP. Hồ Chí Minh,retail,2023-12-22,Kẹp bướm 25 mm,Hồ sơ và lưu trữ,Deli,hộp,28000.0,25,lecturer_sample,2025-02,84000.0,0.0,84000.0
ORD000723,P0038,5,35000.0,C0192,2025-01-12 18:07:00,cash,website,0.0,Nha Trang,retail,2024-05-18,Nhãn dán phân loại,Hồ sơ và lưu trữ,Avery,xấp,35000.0,18,lecturer_sample,2025-01,175000.0,0.0,175000.0
ORD000723,P0075,5,2499750.0,C0192,2025-01-12 18:07:00,cash,website,0.0,Nha Trang,retail,2024-05-18,Apple MagSafe Battery Pack,Phụ kiện máy tính,Apple,cái,2499750.0,1,public_api,2025-01,12498750.0,0.0,12498750.0
ORD000723,P0074,1,489044.0,C0192,2025-01-12 18:07:00,cash,website,0.0,Nha Trang,retail,2024-05-18,Apple iPhone Charger,Phụ kiện máy tính,Apple,cái,499750.0,6,public_api,2025-01,489044.0,0.0,489044.0
ORD000724,P0056,5,163421.0,C0084,2025-10-03 23:18:00,cash,online,0.0,Biên Hòa,retail,2024-12-06,Cáp HDMI 2 m,Phụ kiện máy tính,Ugreen,sợi,180000.0,12,lecturer_sample,2025-10,817105.0,0.0,817105.0
ORD000724,P0067,4,14999750.0,C0084,2025-10-03 23:18:00,cash,online,0.0,Biên Hòa,retail,2024-12-06,Samsung Galaxy Tab S8 Plus Grey,Thiết bị văn phòng,Samsung,chiếc,14999750.0,12,public_api,2025-10,59999000.0,0.0,59999000.0
ORD000725,P0025,7,15000.0,C0049,2025-02-08 04:43:00,transfer,shopee,0.0,Hà Nội,wholesale,2024-12-30,Gọt bút chì có hộp,Dụng cụ học tập,Deli,chiếc,15000.0,25,lecturer_sample,2025-02,105000.0,0.0,105000.0
ORD000725,P0040,23,18000.0,C0049,2025-02-08 04:43:00,transfer,shopee,0.0,Hà Nội,wholesale,2024-12-30,Kẹp giấy 33 mm,Hồ sơ và lưu trữ,Plus,hộp,18000.0,30,lecturer_sample,2025-02,414000.0,0.0,414000.0
ORD000726,P0081,2,747450.0,C0136,2025-12-22 03:52:00,e-wallet,offline,20000.0,Hà Nội,retail,2024-04-11,The Requiem Red,Sách,Unknown,quyển,747450.0,30,public_website,2025-12,1494900.0,5101.420985817442,1489798.5790141826
ORD000726,P0082,3,1100220.0,C0136,2025-12-22 03:52:00,e-wallet,offline,20000.0,Hà Nội,retail,2024-04-11,The Dirty Little Secrets of Getting Your Dream Job,Sách,Unknown,quyển,1100220.0,8,public_website,2025-12,3300660.0,11263.6672627254,3289396.3327372745
ORD000726,P0027,2,87556.0,C0136,2025-12-22 03:52:00,e-wallet,offline,20000.0,Hà Nội,retail,2024-04-11,Bộ màu sáp 24 màu,Dụng cụ học tập,Crayola,bộ,92000.0,12,lecturer_sample,2025-12,175112.0,597.5784545243588,174514.42154547563
ORD000726,P0055,3,270016.0,C0136,2025-12-22 03:52:00,e-wallet,offline,20000.0,Hà Nội,retail,2024-04-11,Thẻ nhớ microSD 64 GB,Phụ kiện máy tính,SanDisk,chiếc,280000.0,10,lecturer_sample,2025-12,810048.0,2764.329297424207,807283.6707025758
ORD000726,P0035,5,16000.0,C0136,2025-12-22 03:52:00,e-wallet,offline,20000.0,Hà Nội,retail,2024-04-11,Túi hồ sơ dây buộc,Hồ sơ và lưu trữ,Hồng Hà,chiếc,16000.0,25,lecturer_sample,2025-12,80000.0,273.0039995085928,79726.9960004914
ORD000727,P0003,1,14000.0,C0198,2025-03-17 19:19:00,transfer,online,0.0,Đà Nẵng,retail,2024-10-11,Vở ô ly 96 trang,Vở và giấy,Hồng Hà,quyển,14000.0,35,lecturer_sample,2025-03,14000.0,0.0,14000.0
ORD000728,P0015,1,45000.0,C0081,2025-04-29 02:13:00,transfer,shopee,0.0,Hà Nội,retail,2024-06-20,Bút máy học sinh,Bút viết,Hồng Hà,cây,45000.0,20,lecturer_sample,2025-04,45000.0,0.0,45000.0
ORD000729,P0068,4,8749750.0,C0113,2025-03-05 22:01:00,e-wallet,offline,0.0,Đà Nẵng,student,2024-04-10,Samsung Galaxy Tab White,Thiết bị văn phòng,Samsung,chiếc,8749750.0,18,public_api,2025-03,34999000.0,0.0,34999000.0
ORD000729,P0035,1,16000.0,C0113,2025-03-05 22:01:00,e-wallet,offline,0.0,Đà Nẵng,student,2024-04-10,Túi hồ sơ dây buộc,Hồ sơ và lưu trữ,Hồng Hà,chiếc,16000.0,25,lecturer_sample,2025-03,16000.0,0.0,16000.0
ORD000730,P0015,3,45000.0,C0045,2025-09-18 01:46:00,card,shopee,0.0,Đà Nẵng,retail,2024-12-22,Bút máy học sinh,Bút viết,Hồng Hà,cây,45000.0,20,lecturer_sample,2025-09,135000.0,0.0,135000.0
ORD000730,P0016,2,24300.0,C0045,2025-09-18 01:46:00,card,shopee,0.0,Đà Nẵng,retail,2024-12-22,Ống mực bút máy xanh,Bút viết,Hồng Hà,hộp,25000.0,25,lecturer_sample,2025-09,48600.0,0.0,48600.0
ORD000730,P0086,3,461670.0,C0045,2025-09-18 01:46:00,card,shopee,0.0,Đà Nẵng,retail,2024-12-22,"Starving Hearts (Triangular Trade Trilogy, #1)",Sách,Unknown,quyển,461670.0,19,public_website,2025-09,1385010.0,0.0,1385010.0
ORD000731,P0074,3,469302.0,C0131,2025-02-27 23:01:00,cash,offline,0.0,Nha Trang,retail,2024-03-05,Apple iPhone Charger,Phụ kiện máy tính,Apple,cái,499750.0,6,public_api,2025-02,1407906.0,0.0,1407906.0
